 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Promoção,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,014-042-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:31:32,Contado,8
,1,014-042-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 11:19:19,Contado,11
,1,014-042-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 11:19:19,Contado,6
,1,014-042-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:20:05,Contado,11
,1,014-042-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:20:05,Contado,11
,1,014-042-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 08:37:07,Contado,12
,1,014-042-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 08:37:07,Contado,15
,1,014-044-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,,Pendente,0
,1,014-044-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,,Pendente,0
,1,014-044-04-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-04-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-05-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-05-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,014-044-08-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-003-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:27,Contado,8
,1,015-003-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 11:19:50,Contado,11
,1,015-003-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:14,Contado,11
,1,015-003-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:14,Contado,6
,1,015-003-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 16:56:04,Cancelado,14
,1,015-003-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:03,Contado,10
,1,015-003-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,9
,1,015-003-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,10
,1,015-003-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:29,Contado,10
,1,015-003-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:29,Contado,6
,1,015-003-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:40,Contado,12
,1,015-003-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:40,Contado,9
,1,015-005-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:27,Contado,10
,1,015-005-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:27,Contado,6
,1,015-005-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:14,Contado,8
,1,015-005-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:14,Contado,11
,1,015-005-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:03,Contado,13
,1,015-005-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:04,Contado,10
,1,015-005-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,13
,1,015-005-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,6
,1,015-005-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:29,Contado,8
,1,015-005-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:30,Contado,7
,1,015-005-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:40,Contado,17
,1,015-005-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:40,Contado,7
,1,015-007-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:27,Contado,3
,1,015-007-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:27,Contado,13
,1,015-007-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,9
,1,015-007-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,10
,1,015-007-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:04,Contado,16
,1,015-007-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 16:56:04,Cancelado,16
,1,015-007-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 09:35:58,Contado,17
,1,015-007-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 10:49:04,Contado,15
,1,015-007-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 10:52:06,Contado,4
,1,015-007-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:30,Contado,6
,1,015-007-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,9
,1,015-007-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,10
,1,015-009-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,9
,1,015-009-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,9
,1,015-009-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,10
,1,015-009-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,14
,1,015-009-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:05,Contado,10
,1,015-009-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:05,Contado,9
,1,015-009-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,8
,1,015-009-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:19,Contado,6
,1,015-009-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:30,Contado,7
,1,015-009-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:30,Contado,6
,1,015-009-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,8
,1,015-009-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,13
,1,015-011-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,9
,1,015-011-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,12
,1,015-011-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,12
,1,015-011-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:15,Contado,9
,1,015-011-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:05,Contado,17
,1,015-011-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:05,Contado,9
,1,015-011-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,5
,1,015-011-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,5
,1,015-011-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:30,Contado,9
,1,015-011-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,6
,1,015-011-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,8
,1,015-011-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:41,Contado,8
,1,015-013-01-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-01-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-02-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-02-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-03-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-03-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-013-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:05,Contado,9
,1,015-013-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:06,Contado,8
,1,015-013-05-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:04,Pendente,16
,1,015-013-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,8
,1,015-013-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,7
,1,015-013-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,10
,1,015-013-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.OLIVIO,,2025-01-02 10:42:42,Contado,13
,1,015-013-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:42,Contado,9
,1,015-015-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,6
,1,015-015-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,3
,1,015-015-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:26,Contado,11
,1,015-015-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:26,Contado,6
,1,015-015-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:06,Contado,8
,1,015-015-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:06,Contado,11
,1,015-015-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,9
,1,015-015-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,11
,1,015-015-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,10
,1,015-015-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 17:29:11,Contado,13
,1,015-015-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:42,Contado,8
,1,015-015-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:42,Contado,13
,1,015-017-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,7
,1,015-017-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:28,Contado,11
,1,015-017-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,12
,1,015-017-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,10
,1,015-017-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,10
,1,015-017-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,10
,1,015-017-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-07 14:50:59,Cancelado,19
,1,015-017-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,12
,1,015-017-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,11
,1,015-017-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,8
,1,015-017-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 11:15:51,Contado,19
,1,015-017-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:42,Contado,13
,1,015-019-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,14
,1,015-019-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,8
,1,015-019-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,19
,1,015-019-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,7
,1,015-019-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 09:35:58,Contado,17
,1,015-019-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,9
,1,015-019-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,19
,1,015-019-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:20,Contado,18
,1,015-019-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:31,Contado,12
,1,015-019-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:32,Contado,14
,1,015-019-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,18
,1,015-019-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,9
,1,015-021-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,13
,1,015-021-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,5
,1,015-021-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,14
,1,015-021-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,8
,1,015-021-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,13
,1,015-021-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,11
,1,015-021-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,13
,1,015-021-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,12
,1,015-021-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:32,Contado,16
,1,015-021-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:32,Contado,12
,1,015-021-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,13
,1,015-021-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,9
,1,015-023-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,8
,1,015-023-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,11
,1,015-023-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:27,Contado,11
,1,015-023-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:28,Contado,3
,1,015-023-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:07,Contado,11
,1,015-023-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,19
,1,015-023-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,11
,1,015-023-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,5
,1,015-023-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-07 14:50:59,Cancelado,14
,1,015-023-06-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.FAZFARAMA,,2024-05-14 09:24:34,Cancelado,7
,1,015-023-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,14
,1,015-023-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,5
,1,015-025-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 09:35:58,Contado,6
,1,015-025-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:29,Contado,14
,1,015-025-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:28,Contado,11
,1,015-025-03-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:04,Pendente,10
,1,015-025-04-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:04,Pendente,10
,1,015-025-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,10
,1,015-025-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,10
,1,015-025-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 09:35:58,Contado,15
,1,015-025-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:43,Contado,15
,1,015-025-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:43,Contado,14
,1,015-025-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:43,Contado,9
,1,015-025-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,15
,1,015-027-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 16:19:47,Contado,15
,1,015-027-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:30,Contado,14
,1,015-027-03-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:04,Pendente,22
,1,015-027-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:28,Contado,12
,1,015-027-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,8
,1,015-027-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,7
,1,015-027-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,12
,1,015-027-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:21,Contado,14
,1,015-027-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:43,Contado,9
,1,015-027-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:43,Contado,13
,1,015-027-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,10
,1,015-027-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,12
,1,015-029-01-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-01-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-02-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-02-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-03-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-03-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,015-029-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,8
,1,015-029-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:08,Contado,11
,1,015-029-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:22,Contado,8
,1,015-029-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 08:53:37,Contado,8
,1,015-029-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:43,Contado,10
,1,015-029-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:44,Contado,11
,1,015-029-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,9
,1,015-029-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,3
,1,015-031-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:30,Contado,5
,1,015-031-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 10:01:30,Contado,11
,1,015-031-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:37,Contado,16
,1,015-031-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 17:54:38,Contado,19
,1,015-031-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:09,Contado,9
,1,015-031-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 16:48:09,Contado,14
,1,015-031-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:22,Contado,2
,1,015-031-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 15:38:22,Contado,13
,1,015-031-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 13:39:44,Contado,11
,1,015-031-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 11:08:02,Contado,10
,1,015-031-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,12
,1,015-031-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 10:42:44,Contado,5
