Endereço,Tipo Endereço,Motivo Bloq.Ender.,Estoque Total (Unit.),Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,020000102398,SOMINEX COMPOSTO REV C/ 20COMP,3P9639,2025-07-31 00:00:00,492,,768,0,0,0,0,768
,,,,,,,,,,,,
015-017-04-02,Armazenagem,,6552,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000014420,ATENOLOL 25MG C/ 30COMP,3G0364,2024-12-31 00:00:00,280,,6552,0,0,0,0,6552
,,,,,,,,,,,,
015-017-05-01,Armazenagem,,350,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000232028,NATUS GERIN C/50 CAPS,3P2303,2025-06-30 00:00:00,461,,350,0,0,0,0,350
,,,,,,,,,,,,
015-017-05-02,Armazenagem,.OLIVIO,1715,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101001,APEVITIN BC XPE 240ML,3W5909,2026-01-31 00:00:00,676,,1715,0,0,0,0,1715
,,,,,,,,,,,,
015-017-06-01,Armazenagem,,455,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010945,ATORVASTATINA 80MG C/ 30COMP,3Y0199,2025-12-31 00:00:00,645,,27,0,0,0,0,27
,020000063682,CHUPETA 100% SILICONE OT2 F,2906600100,2031-06-30 00:00:00,2652,,6,0,0,0,0,6
,020000064297,POMADA MASSAGEADORA BIS TIRA COM A MAO U,018,2025-11-30 00:00:00,614,,12,0,0,0,0,12
,020000064298,POMADA MASSAGEADORA BIS MILAGROSA UN-DR,094,2025-12-31 00:00:00,645,,12,0,0,12,0,0
,020000064420,VOLIG 4MG C/ 4COMP ORODISP,3T9084,2025-10-31 00:00:00,584,,48,0,0,0,0,48
,020000101079,NARIDRIN H SOL NASAL SPRAY 60ML,3S1041,2025-09-30 00:00:00,553,,25,0,0,0,0,25
,020000101433,NARIDRIN AQUA 9MG/ML FR SPRAY 50ML,3S1753,2025-09-30 00:00:00,553,,25,0,0,0,0,25
,020000101819,SUPLEVIT MULHER C/ 60CAPS GEL,3J7540,2025-03-31 00:00:00,370,,75,0,0,0,0,75
,020000106004,DORSPAN SOL ORAL C/ 20ML,3N4046,2025-06-30 00:00:00,461,,120,0,0,0,0,120
,020000460000,A SAUDE DA MULHER 150ML,3S3326,2025-10-31 00:00:00,584,,105,0,0,70,0,35
,,,,,,,,,,,,
015-017-06-02,Armazenagem,,7700,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3V5683,2026-11-30 00:00:00,979,,7700,0,0,0,0,7700
,,,,,,,,,,,,
015-017-07-01,Armazenagem,,56,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102262,DORICIN 3BLT C/12 COMPRIMIDOS-,3J9801,2025-03-31 00:00:00,370,,56,0,0,56,0,0
,,,,,,,,,,,,
015-017-07-02,Armazenagem,,2596,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064421,VOLIG 8MG C/ 4COMP ORODISP,3T8729,2025-05-31 00:00:00,431,,144,0,0,0,0,144
,020000106005,NARIDRIN ADULTO FR C/15ML,3S8161,2026-09-30 00:00:00,918,,100,0,0,0,0,100
,020000232068,DORILEN C/12 COMP,3O9397,2025-06-30 00:00:00,461,,2304,0,0,0,0,2304
,020000232425,VOLIG 4MG C/ 10COMP,3P8108,2025-05-31 00:00:00,431,,48,0,0,0,0,48
,,,,,,,,,,,,
015-019-02-02,Armazenagem,,350,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000231442,NARISORO 9MG/ML SOL NASAL 50ML,3I7096,2025-04-30 00:00:00,400,,350,0,0,0,0,350
,,,,,,,,,,,,
015-019-03-01,Armazenagem,,190,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063714,COQUETELEIRA 450 ML INTEGRALMEDICA,31/03/2030,2030-03-31 00:00:00,2196,,190,0,0,10,0,180
,,,,,,,,,,,,
015-019-03-02,Armazenagem,,313,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101079,NARIDRIN H SOL NASAL SPRAY 60ML,3S1041,2025-09-30 00:00:00,553,,25,0,0,0,0,25
,020000102133,ALLEXOFEDRIN ( D) 60+120MG C/ 10COMP,3S7899,2025-09-30 00:00:00,553,,288,0,0,0,0,288
,,,,,,,,,,,,
015-019-04-01,Armazenagem,,1390,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010084,CLARITROMICINA 500MG (AM) C/ 14COMP,3Y6326,2026-02-28 00:00:00,704,,48,0,0,0,0,48
,020000010218,CETOCONAZOL+DIP BETA POM 30G,3Z2640,2026-03-31 00:00:00,735,,42,0,0,0,0,42
,020000010248,ATENOLOL 25MG C/ 30COMP,3Y2948,2025-09-30 00:00:00,553,,84,0,0,0,0,84
,020000010482,"DEXAMETASONA 4,0MG C/ 10CP",3Y8602,2025-12-31 00:00:00,645,,864,0,0,0,0,864
,020000010978,"CARVEDILOL 6,25MG C/ 30COMP",3X1361,2025-10-31 00:00:00,584,,168,0,0,0,0,168
,020000011064,CAPTOPRIL 25MG C/ 30COMP,3W9287,2025-09-30 00:00:00,553,,84,0,0,0,0,84
,020000011517,AZITROMICINA SUSP ORAL 1500MG (AM),3W0726,2025-12-31 00:00:00,645,,40,0,0,0,0,40
,020000011589,AZITROMICINA 500MG (AM) C/ 5COMP,3M8034,2025-05-31 00:00:00,431,,60,0,0,0,0,60
,,,,,,,,,,,,
015-019-04-02,Armazenagem,,900,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101819,SUPLEVIT MULHER C/ 60CAPS GEL,3J7540,2025-03-31 00:00:00,370,,900,0,0,0,0,900
,,,,,,,,,,,,
015-019-05-01,Armazenagem,.OLIVIO,665,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101001,APEVITIN BC XPE 240ML,3W5909,2026-01-31 00:00:00,676,,665,0,0,0,0,665
,,,,,,,,,,,,
015-019-05-02,Armazenagem,,84,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000001453,COLAGENO HIDRO 2EM1 250G UVA VER,0169,2025-12-31 00:00:00,645,,60,0,0,0,0,60
,020000001455,COLAGENO HIDROLISADO 2EM1 250G ORIGINAL,0186,2025-11-30 00:00:00,614,,18,0,0,0,0,18
,020000002286,COLAGENO HIDRO 2EM1 SCH FRUTAS VER 30X10,0227,2025-11-30 00:00:00,614,,6,0,0,0,0,6
,,,,,,,,,,,,
015-019-06-01,Armazenagem,,1600,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102346,ALLEXOFEDRIN PED 6MG/ML SUSP   60ML,3N4529,2025-06-30 00:00:00,461,,1600,0,0,0,0,1600
,,,,,,,,,,,,
015-019-06-02,Armazenagem,,328,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010018,NEOMICINA+BACITRACINA POM 15G,3X8862,2026-02-28 00:00:00,704,,112,0,0,0,0,112
,020000010018,NEOMICINA+BACITRACINA POM 15G,3Y9010,2026-02-28 00:00:00,704,,168,0,0,0,0,168
,020000014917,GLICLAZIDA 30MG C/ 30 COM LIB PROL,3Q6917,2025-07-31 00:00:00,492,,48,0,0,0,0,48
,,,,,,,,,,,,
015-019-07-01,Armazenagem,,1260,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101190,EMSEXPECTOR XPE 120ML,3N6609,2025-10-31 00:00:00,584,,1260,0,0,0,0,1260
,,,,,,,,,,,,
015-019-07-02,Armazenagem,,476,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102262,DORICIN 3BLT C/12 COMPRIMIDOS-,3K1890,2025-03-31 00:00:00,370,,56,0,0,56,0,0
,020000760003,GUACOLIN XAROPE FR 120ML,A4677,2025-03-31 00:00:00,370,,360,0,0,0,0,360
,020000761802,ADVITIL FRASCO 20ML,545B,2025-06-30 00:00:00,461,,60,0,0,0,0,60
,,,,,,,,,,,,
015-021-02-02,Armazenagem,,2048,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010248,ATENOLOL 25MG C/ 30COMP,3V1906,2025-07-31 00:00:00,492,,420,0,0,0,0,420
,020000010425,AAS 100MG C/ 30COMP,3Y7998,2026-01-31 00:00:00,676,,336,0,0,0,0,336
,020000011064,CAPTOPRIL 25MG C/ 30COMP,3W9286,2025-09-30 00:00:00,553,,1176,0,0,0,0,1176
,020000012238,DICLOF DIETILAMONIO GEL 60GR,3Y7274,2026-02-28 00:00:00,704,,56,0,0,0,0,56
,020000037193,"NARATRIPTANA 2,5MG C/ 4COMP",3V1665,2025-11-30 00:00:00,614,,60,0,0,60,0,0
,,,,,,,,,,,,
015-021-03-01,Armazenagem,,7700,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3V5683,2026-11-30 00:00:00,979,,7700,0,0,0,0,7700
,,,,,,,,,,,,
015-021-03-02,Armazenagem,,1872,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064237,AGUA OXIGENADA CREMOSA FMX FMX 30 VOL LO,0408,2027-02-28 00:00:00,1069,,1296,0,0,0,0,1296
,020000064438,AGUA OXIGENADA 10V 100ML FARMAX,2389,2027-01-31 00:00:00,1041,,576,0,0,0,0,576
,,,,,,,,,,,,
015-021-04-01,Armazenagem,,3300,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102322,"CLOPE 3,54MG/ML XPE 120ML",3V6297,2025-12-31 00:00:00,645,,3300,0,0,0,0,3300
,,,,,,,,,,,,
015-021-04-02,Armazenagem,,7700,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3V5683,2026-11-30 00:00:00,979,,7700,0,0,0,0,7700
,,,,,,,,,,,,
015-021-05-01,Armazenagem,,476,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106004,DORSPAN SOL ORAL C/ 20ML,3N4046,2025-06-30 00:00:00,461,,240,0,0,0,0,240
,020000231019,PEPSOGEL SUSP 240ML,3V1441,2026-11-30 00:00:00,979,,140,0,0,0,0,140
,020000232121,PREDINIS 20MG C/ 10COMP,3H9255,2025-01-31 00:00:00,311,,96,0,0,0,0,96
,,,,,,,,,,,,
015-021-05-02,Armazenagem,,7700,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3V6460,2026-12-31 00:00:00,1010,,7700,0,0,0,0,7700
,,,,,,,,,,,,
015-021-06-01,Armazenagem,,1440,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000231936,LACTULIV 667MG/ML SOL SAL.FRUTAS 120ML,3R2875,2025-08-31 00:00:00,523,,360,0,0,0,0,360
,020000232052,NATUS GERIN C/30 CAPS,3S8477,2025-07-31 00:00:00,492,,900,0,0,0,0,900
,020000232465,MARACUJA CONCENTRIX FR 100ML,3T5618,2025-10-31 00:00:00,584,,180,0,0,0,0,180
,,,,,,,,,,,,
015-021-06-02,Armazenagem,,1600,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102346,ALLEXOFEDRIN PED 6MG/ML SUSP   60ML,3N4529,2025-06-30 00:00:00,461,,1600,0,0,0,0,1600
,,,,,,,,,,,,
015-021-07-01,Armazenagem,,550,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000019193,COLIRIO LEGRAND SOL OFT C/ 20ML,3V2379.1,2025-11-30 00:00:00,614,,400,0,0,0,0,400
,020000232027,CANDERM 400MG (AM) C/ 20COMP,3U6048,2025-10-31 00:00:00,584,,60,0,0,0,0,60
,020000232429,VOLIG 8MG C/ 10COMP,3K6751,2025-03-31 00:00:00,370,,48,0,0,0,0,48
,020000233018,ONCILEG POMADA (AM) 30 GR,3V7098,2025-12-31 00:00:00,645,,42,0,0,0,0,42
,,,,,,,,,,,,
015-021-07-02,Armazenagem,,220,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010735,AMOX+CLAVUL POT SUSP 400MG (AM) 70ML,3N5227,2025-06-30 00:00:00,461,,125,0,0,0,0,125
,020000101422,ALKAGEL HORTELÃ SUSP ORAL FR 240 ML,3S3366,2025-10-31 00:00:00,584,,70,0,0,0,0,70
,020000101433,NARIDRIN AQUA 9MG/ML FR SPRAY 50ML,3S1753,2025-09-30 00:00:00,553,,25,0,0,0,0,25
,,,,,,,,,,,,
015-023-02-01,Armazenagem,,1045,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010025,AZITROMICINA SUSP ORAL 600MG (AM),3K5366,2026-04-30 00:00:00,765,,40,0,0,0,0,40
,020000063802,EXOMUC KIDS 120 ML,A4783,2025-05-31 00:00:00,431,,72,0,0,0,0,72
,020000101574,BENZIFLEX LIS 125MG+5MG C/ 15COMP REV,3M0340,2025-03-31 00:00:00,370,,912,0,0,288,0,624
,020000102604,"NARIDRIN LAVAGEM NASAL 30ENVX2,16G+FR240",3Q0450,2025-07-31 00:00:00,492,,21,0,0,0,0,21
,,,,,,,,,,,,
015-023-02-02,Armazenagem,,512,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000001540,NUTRICAPS HOMEM C/60 CAPS,0224,2025-10-31 00:00:00,584,,12,0,0,0,0,12
,020000004903,DESLAC FLORA(LACTASE+LACTOBACILLUS)30COM,0106,2025-10-31 00:00:00,584,,60,0,0,0,0,60
,020000101574,BENZIFLEX LIS 125MG+5MG C/ 15COMP REV,3M0340,2025-03-31 00:00:00,370,,48,0,0,0,0,48
,020000106005,NARIDRIN ADULTO FR C/15ML,3S8161,2026-09-30 00:00:00,918,,200,0,0,0,0,200
,020000231292,IBUFLEX 400MG C/ 8 CAPS GEL,3M6249,2025-06-30 00:00:00,461,,48,0,0,0,0,48
,020000231357,TREXACONT 250MG C/ 12COMP,2X9996,2024-07-31 00:00:00,127,,48,0,0,0,0,48
,020000232121,PREDINIS 20MG C/ 10COMP,3H9255,2025-01-31 00:00:00,311,,96,0,0,0,0,96
,,,,,,,,,,,,
015-023-03-01,Armazenagem,,66,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000001574,COLAGENO VERISOL NATURAL SACHE,0519,2025-12-31 00:00:00,645,,18,0,0,6,0,12
,020000002274,COLAGENO VERISOL FRUTAS VERMELHAS SACHE,0540,2026-01-31 00:00:00,676,,48,0,0,0,0,48
,,,,,,,,,,,,
015-023-03-02,Armazenagem,,1600,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102346,ALLEXOFEDRIN PED 6MG/ML SUSP   60ML,3N4535,2025-06-30 00:00:00,461,,1600,0,0,0,0,1600
,,,,,,,,,,,,
015-023-04-01,Armazenagem,,1080,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102322,"CLOPE 3,54MG/ML XPE 120ML",3V6297,2025-12-31 00:00:00,645,,1080,0,0,0,0,1080
,,,,,,,,,,,,
015-023-04-02,Armazenagem,,600,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102322,"CLOPE 3,54MG/ML XPE 120ML",3V6292,2025-12-31 00:00:00,645,,600,0,0,0,0,600
,,,,,,,,,,,,
015-023-05-01,Armazenagem,,48,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000231357,TREXACONT 250MG C/ 12COMP,2X9996,2024-07-31 00:00:00,127,,48,0,0,0,0,48
,,,,,,,,,,,,
015-023-05-02,Armazenagem,,6000,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101574,BENZIFLEX LIS 125MG+5MG C/ 15COMP REV,3M0340,2025-03-31 00:00:00,370,,6000,0,0,0,0,6000
,,,,,,,,,,,,
015-023-06-01,Armazenagem,,1200,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101819,SUPLEVIT MULHER C/ 60CAPS GEL,3L6205,2025-06-30 00:00:00,461,,1200,0,0,0,0,1200
,,,,,,,,,,,,
015-023-06-02,Armazenagem,,60,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060885,ALGODAO BOLA 95G,2303011,2028-03-31 00:00:00,1466,,60,0,0,0,0,60
,,,,,,,,,,,,
015-023-07-01,Armazenagem,,400,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101819,SUPLEVIT MULHER C/ 60CAPS GEL,3L6204,2025-06-30 00:00:00,461,,400,0,0,0,0,400
,,,,,,,,,,,,
015-025-02-01,Armazenagem,,1200,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000102062,GEROVITAL C/ 60CAPS,3R5328,2025-11-30 00:00:00,614,,1200,0,0,500,0,700
,,,,,,,,,,,,
015-025-02-02,Armazenagem,,410,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000000360,VIRICAPS(GUARANA + POLIVIT)100% IDR 60CP,0193,2025-11-30 00:00:00,614,,18,0,0,0,0,18
,020000000497,OLEO DE CARTAMO 1000MG - 60 CAPS,0267,2026-01-31 00:00:00,676,,36,0,0,0,0,36
,020000001540,NUTRICAPS HOMEM C/60 CAPS,0224,2025-10-31 00:00:00,584,,72,0,0,0,0,72
,020000001540,NUTRICAPS HOMEM C/60 CAPS,0225,2026-01-31 00:00:00,676,,24,0,0,0,0,24
,020000001753,FINISIM 60 CAPS,0227,2025-11-30 00:00:00,614,,84,0,0,12,0,72
,020000003191,HAIRSKIN SUPREME D-PANTENOL 60 CAPS,0158,2025-11-30 00:00:00,614,,12,0,0,0,0,12
,020000003258,DERMUP SUPREME HIALUR+D-PANT+VIT C 30CAP,0137,2025-10-31 00:00:00,584,,96,0,0,0,0,96
,020000062593,MELATONINA + L-TRIPTOFANO C/90 CAPS,0120,2025-12-31 00:00:00,645,,12,0,0,0,0,12
,020000102261,DORICIN 2BLT C/12 COMPRIMIDOS-,3I9938,2025-02-28 00:00:00,339,,56,0,0,0,0,56
,,,,,,,,,,,,
015-025-03-01,Armazenagem,,2040,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000101066,CELERGIN XPE 120ML,3N1815,2025-06-30 00:00:00,461,,2040,0,0,180,0,1860
,,,,,,,,,,,,
015-025-03-02,Armazenagem,,33,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000064832,COOLER 9L 12 LATAS PERSONALIZADO REDRALI,13032024,2030-03-31 00:00:00,2196,,33,0,0,0,0,33
,,,,,,,,,,,,
015-025-04-01,Armazenagem,,760,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000232501,CENEVIT TRIPLA ACAO 30 CPR EFER S.A-L,3U1166,2025-10-31 00:00:00,584,,760,0,0,0,0,760
,,,,,,,,,,,,
015-025-04-02,Armazenagem,,216,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000010066,CARBOCISTEINA XPE AD  100ML,3G8597,2025-01-31 00:00:00,311,,60,0,0,0,0,60
,020000010373,"ATENOLOL+CLORT 50/12,5MG C/ 30CP",3S7179,2025-09-30 00:00:00,553,,48,0,0,0,0,48
,020000060036,"FITA MICROPOROSA LARG. 25MM X 4,5M",FP72222CS,2024-10-31 00:00:00,219,,48,0,0,0,0,48
,020000060885,ALGODAO BOLA 95G,2303011,2028-03-31 00:00:00,1466,,60,0,0,0,0,60
,,,,,,,,,,,,
015-025-05-01,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000103008,EMISTIN CREME 20GR,3W5703,2026-01-31 00:00:00,676,,168,0,0,0,0,168
,,,,,,,,,,,,
015-025-05-02,Armazenagem,,7700,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3S0228,2026-09-30 00:00:00,918,,7700,0,0,0,0,7700
,,,,,,,,,,,,
015-025-06-01,Armazenagem,,174,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000001229,OMEGA 369 MULHER LINH/PRIM/BORR VIT E 60,0246,2025-12-31 00:00:00,645,,12,0,0,0,0,12
,020000002606,PEIXONIX OMEGA 3 SABOR CEREJA 60 CAPS,0193,2025-11-30 00:00:00,614,,12,0,0,0,0,12
,020000004438,DERMUP SUP VERISOL HIALU+D-PANT LIMAO,0139,2025-10-31 00:00:00,584,,36,0,0,0,0,36
,020000004440,DERMUP SUP VERISOL FRUTAS VERM 30 SACHE,0140,2025-10-31 00:00:00,584,,36,0,0,0,0,36
,020000005165,GLUTEZYM (PROTEASE)348.000 PPI C/20 CAP,0115,2026-02-28 00:00:00,704,,48,0,0,0,0,48
,020000005412,KIT GRAZI MASSAFERA FRUTAS VERMELHAS,0113,2026-01-31 00:00:00,676,,30,0,0,0,0,30
,,,,,,,,,,,,
015-025-06-02,Armazenagem,,5300,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000106011,NARIDRIN 12 HORAS FR C/30ML,3S6234,2026-09-30 00:00:00,918,,5300,0,0,0,0,5300
,,,,,,,,,,,,
015-025-07-01,Armazenagem,,5900,,,,,,,,,
