Cód.Produto,Descrição,Curva,Embal.,Qtde Venda,Qtde Acumulada,Perc.,Perc.Acumulada,Dias Pedido,Média por dia,Capacid.Apan.,Perc.Capacid.Apan.,Endereço Apanha,Tipo Ender.,Estoque (Unid.),Ativ.Ressupr.,Qtde Desvio Picking,Ender.Apan.Cx.Fech.,Estoque Cx.Fech. (Unid.),Ativ.Ressupr.Cx.Fech.,Estoque Armaz. (Unid.),Estoque Geral (Unid.)
20000012494.0,DIPIRONA SOD 10ML,B,1.0,391.0,5812367.0,0.006500000000000001,96.21340000000001,26.0,15.0385,49.0,30.690800000000003,01.995.024.55.01,Prateleira,0.0,9.0,35.0,01.016.006.01.02,0.0,3.0,0.0,0.0
20000101522.0,TRIMEXIUM 200MG C/ 30CAPS MOLE,B,1.0,388.0,5812755.0,0.0064,96.21990000000001,85.0,4.5647,27.0,16.9063,01.995.019.47.05,Prateleira,0.0,26.0,21.0,,0.0,6.0,0.0,0.0
20000062343.0,PACK BABY BLESS 300 UND,B,1.0,388.0,5813143.0,0.0064,96.22630000000001,128.0,3.0313000000000003,4.0,75.7825,01.995.022.53.02,Prateleira,4.0,206.0,41.0,01.015.009.01.02,40.0,69.0,488.0,532.0
20000014980.0,TADALAFILA 20MG C/ 4COMP,B,1.0,387.0,5813530.0,0.0064,96.23270000000001,30.0,12.9,50.0,25.8,01.995.022.49.01,Prateleira,0.0,4.0,12.0,01.016.039.01.02,0.0,4.0,0.0,0.0
20000233006.0,HIDROCORTE CREME C/ 20GR,B,1.0,387.0,5813917.0,0.0064,96.23910000000001,57.0,6.7895,36.0,18.8597,01.995.022.22.04,Prateleira,30.0,28.0,63.0,01.016.034.01.02,22.0,7.0,56.0,108.0
20000012345.0,NISTATINA+OXIDO ZINCO POM 60G,B,1.0,386.0,5814303.0,0.0064,96.2455,49.0,7.8776,56.0,14.0671,01.995.009.01.00,Flowrack,3.0,6.0,22.0,01.016.039.01.01,0.0,5.0,0.0,3.0
20000063305.0,PREDNISOLONA SOL OR 3MG/ML FR 60ML,B,1.0,384.0,5814687.0,0.0064,96.2518,7.0,54.8571,220.0,24.935000000000002,01.995.023.23.03,Prateleira,0.0,8.0,0.0,01.017.013.01.02,0.0,3.0,0.0,0.0
20000231408.0,DORILEN GOTAS FR 20ML LEG,B,1.0,384.0,5815071.0,0.0064,96.2582,44.0,8.7273,280.0,3.1169000000000002,00.199.502.12.04,Flowrack,0.0,3.0,0.0,01.014.022.01.01,0.0,2.0,0.0,0.0
20000001159.0,"SIMPARIC 10MG 1 COMP 2,6-5KG",B,1.0,383.0,5815454.0,0.0063,96.2645,54.0,7.0926,180.0,3.9403,00.199.501.52.03,Flowrack,0.0,6.0,0.0,,0.0,5.0,0.0,0.0
20000448096.0,BUSCOPLEX COMPOSTO FRASCO 20ML NATULAB,B,1.0,380.0,5815834.0,0.0063,96.27080000000001,56.0,6.7857,90.0,7.539700000000001,01.995.024.12.03,Prateleira,0.0,3.0,53.0,01.017.026.01.01,0.0,1.0,0.0,0.0
20000001148.0,"APOQUEL 5,4 MG 20 COMPR",B,1.0,380.0,5816214.0,0.0063,96.2771,59.0,6.4407000000000005,40.0,16.1018,00.199.501.53.04,Flowrack,0.0,3.0,0.0,,0.0,3.0,0.0,0.0
20000001125.0,PASSADOR DE FIO DENTAL POWERLINE C/ 30,B,1.0,378.0,5816592.0,0.0063,96.2834,63.0,6.0,85.0,7.058800000000001,01.995.021.57.05,Prateleira,67.0,12.0,32.0,01.017.026.01.01,40.0,6.0,0.0,107.0
20000010870.0,"BIMATOPROSTA SOL OFT 0,3MG 5ML",B,1.0,378.0,5816970.0,0.0063,96.28960000000001,68.0,5.558800000000001,200.0,2.7794000000000003,00.199.502.08.03,Flowrack,0.0,3.0,64.0,01.016.003.01.02,0.0,3.0,0.0,0.0
20000001154.0,"SIMPARIC 40MG 3 COMP 10,1-20KG",B,1.0,378.0,5817348.0,0.0063,96.2959,73.0,5.178100000000001,48.0,10.787700000000001,01.995.017.20.05,Prateleira,0.0,39.0,0.0,,0.0,5.0,0.0,0.0
20000011372.0,CLOR LERCANIDIPINO 10MG C/ 30COMP,B,1.0,377.0,5817725.0,0.006200000000000001,96.30210000000001,83.0,4.5422,48.0,9.462900000000001,01.995.027.10.01,Prateleira,0.0,7.0,33.0,01.010.028.02.02,0.0,7.0,0.0,0.0
20000012351.0,DEXCLORFENIRAMINA 2MG 20CP,B,1.0,376.0,5818101.0,0.006200000000000001,96.3083,39.0,9.641,60.0,16.0683,01.995.009.01.00,Flowrack,0.0,6.0,38.0,01.016.039.01.02,0.0,6.0,0.0,0.0
20000001261.0,VITAMINA B-12 100% IDR - C/ 60CAPS,B,1.0,376.0,5818477.0,0.006200000000000001,96.3146,97.0,3.8763,12.0,32.3025,01.995.025.26.02,Prateleira,13.0,31.0,31.0,01.010.044.02.02,0.0,19.0,0.0,13.0
20000012129.0,ATENOLOL 50MG C/ 30COMP,B,1.0,375.0,5818852.0,0.006200000000000001,96.3208,48.0,7.8125,48.0,16.276,01.995.009.01.00,Flowrack,57.0,9.0,34.0,01.016.017.01.02,0.0,6.0,0.0,57.0
20000014017.0,CETOROLACO TROMETAM OFT 5ML LEG-GEN,B,1.0,375.0,5819227.0,0.006200000000000001,96.327,58.0,6.4655000000000005,50.0,12.931000000000001,01.995.019.30.01,Prateleira,25.0,17.0,81.0,01.017.027.01.01,0.0,4.0,0.0,25.0
20000012489.0,PARACETAMOL GOTAS 200MG 15ML,B,1.0,374.0,5819601.0,0.006200000000000001,96.3332,24.0,15.583300000000001,30.0,51.944300000000005,01.995.027.26.04,Prateleira,25.0,10.0,30.0,01.016.010.01.01,1.0,4.0,0.0,26.0
20000001128.0,BRONCHIGUARD FR 1 DS*,B,1.0,374.0,5819975.0,0.006200000000000001,96.3394,30.0,12.466700000000001,0.0,0.0,,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000004347.0,FLUCETIL 600MG C/ 16CAPS,B,1.0,374.0,5820349.0,0.006200000000000001,96.3456,37.0,10.1081,18.0,56.1561,01.995.019.23.05,Prateleira,33.0,29.0,7.0,01.015.015.01.01,72.0,17.0,168.0,273.0
20000001152.0,"SIMPARIC 10MG 3 COMP 2,6-5KG",B,1.0,372.0,5820721.0,0.006200000000000001,96.35170000000001,89.0,4.1798,180.0,2.3221000000000003,00.199.501.53.03,Flowrack,0.0,6.0,0.0,,0.0,6.0,0.0,0.0
20000000973.0,"COLAGENO HIDRO FEMME+VIT. A,C,D,E",B,1.0,371.0,5821092.0,0.0061,96.3579,87.0,4.2644,96.0,4.4421,00.199.502.45.01,Flowrack,96.0,13.0,32.0,01.010.044.02.01,12.0,9.0,0.0,108.0
20000021361.0,DOMPERIDONA 10MG C/ 60COMP,B,1.0,368.0,5821460.0,0.0061,96.364,53.0,6.9434000000000005,50.0,13.886800000000001,01.995.019.20.06,Prateleira,6.0,16.0,17.0,,0.0,2.0,0.0,6.0
20000002160.0,ESCOVA DENTAL POWER PRO 2.0 SENSITIVE,B,1.0,368.0,5821828.0,0.0061,96.37,66.0,5.5758,23.0,24.2426,01.995.027.45.04,Prateleira,26.0,10.0,23.0,01.015.023.01.02,36.0,10.0,0.0,62.0
20000001412.0,CLORESIL (CLORETO DE MAGNESIO P.A) 500MG,B,1.0,367.0,5822195.0,0.0061,96.37610000000001,62.0,5.9194,24.0,24.6642,01.995.026.16.03,Prateleira,24.0,30.0,27.0,01.012.048.02.01,13.0,14.0,0.0,37.0
20000011115.0,MOXIFLOXACINO CLOR 400MG (AM) C/ 5COMP,B,1.0,366.0,5822561.0,0.0061,96.38220000000001,91.0,4.022,48.0,8.3792,00.199.502.23.05,Flowrack,50.0,6.0,39.0,01.016.007.01.01,0.0,7.0,0.0,50.0
20000029960.0,CICLOBENZAPRINA CLOR  5MG C/ 15COMP,B,1.0,365.0,5822926.0,0.006,96.3882,57.0,6.4035,30.0,21.345000000000002,01.995.019.23.02,Prateleira,0.0,6.0,17.0,01.016.009.01.02,0.0,5.0,0.0,0.0
20000300868.0,PROFERGAN 25MG C/ 20 COMP REV,B,1.0,364.0,5823290.0,0.006,96.3942,44.0,8.2727,50.0,16.5454,01.995.027.23.02,Prateleira,36.0,15.0,29.0,01.016.012.01.01,0.0,4.0,0.0,36.0
20000012465.0,ALGESTONA AC+ES 150+10MG 1AMP,B,1.0,363.0,5823653.0,0.006,96.4003,17.0,21.3529,20.0,106.7645,01.995.021.24.01,Prateleira,0.0,10.0,9.0,01.015.041.01.02,0.0,4.0,0.0,0.0
20000062494.0,SENIOR 50+ 60 CAPS,B,1.0,362.0,5824015.0,0.006,96.4062,22.0,16.4545,25.0,65.818,01.995.019.18.05,Prateleira,0.0,30.0,5.0,01.010.008.02.02,0.0,4.0,0.0,0.0
20000063289.0,ATORVASTATINA 40MG C/ 30COMP,B,1.0,361.0,5824376.0,0.006,96.4122,32.0,11.2813,20.0,56.4065,01.995.026.26.03,Prateleira,0.0,24.0,18.0,01.017.013.01.02,0.0,4.0,0.0,0.0
20000062610.0,CLOR CIPROFLOXACINO 500MG (AM) C/ 14CP,B,1.0,361.0,5824737.0,0.006,96.4182,48.0,7.5208,14.0,53.72,01.995.027.34.03,Prateleira,14.0,54.0,27.0,01.016.006.01.02,25.0,1.0,0.0,39.0
20000062539.0,SHAMPOO PET CHOICE 5X1 500ML,B,1.0,361.0,5825098.0,0.006,96.4242,58.0,6.2241,10.0,62.241,01.995.013.53.06,Prateleira,0.0,29.0,0.0,,0.0,30.0,0.0,0.0
20000010933.0,BROMETO PINAVERIO 100MG C/ 30CPS,B,1.0,361.0,5825459.0,0.006,96.43010000000001,76.0,4.75,48.0,9.895800000000001,01.995.022.47.02,Prateleira,0.0,6.0,62.0,01.014.024.02.01,0.0,4.0,0.0,0.0
20000690061.0,CIFLOGEX MEL-LIMAO C/ 12 PAST,B,1.0,360.0,5825819.0,0.006,96.43610000000001,3.0,120.0,120.0,100.0,01.995.023.47.06,Prateleira,0.0,6.0,0.0,01.017.013.01.02,0.0,3.0,0.0,0.0
20000063030.0,FLUCONID 150MG CAP C/ 1X2,B,1.0,360.0,5826179.0,0.006,96.44210000000001,21.0,17.1429,60.0,28.5715,01.995.027.12.01,Prateleira,0.0,13.0,0.0,01.016.038.01.02,0.0,6.0,0.0,0.0
20000062485.0,AG FRALDA PANTS BUMMIS TUBOS M C/2,B,1.0,360.0,5826539.0,0.006,96.44800000000001,74.0,4.8649000000000004,40.0,12.1623,00.199.501.72.01,Flowrack,0.0,34.0,35.0,01.010.002.01.02,0.0,6.0,0.0,0.0
20000063288.0,ATORVASTATINA 20MG COMP REV 2BLX15,B,1.0,359.0,5826898.0,0.0059,96.45400000000001,20.0,17.95,120.0,14.958300000000001,01.995.009.01.00,Flowrack,0.0,3.0,0.0,01.016.017.01.01,0.0,2.0,0.0,0.0
20000012145.0,LORAZEPAM 2MG (B1)** C/ 20COMP,B,1.0,359.0,5827257.0,0.0059,96.4599,20.0,17.95,48.0,37.3958,01.995.011.46.04,Prateleira,1.0,6.0,28.0,02.018.001.01.02,0.0,4.0,0.0,1.0
20000061255.0,FD INF CAP BUMMIS TUBOS JUMBINHO M 12X20,B,1.0,357.0,5827614.0,0.0059,96.4658,67.0,5.3284,12.0,44.4033,01.995.029.16.02,Prateleira,10.0,82.0,42.0,01.012.052.01.02,55.0,106.0,24.0,89.0
20000062498.0,KIDS 240 ML SABOR LARANJA,B,1.0,356.0,5827970.0,0.0059,96.4717,19.0,18.736800000000002,200.0,9.368400000000001,01.995.019.35.04,Prateleira,0.0,18.0,0.0,01.010.010.02.01,0.0,6.0,0.0,0.0
20000012074.0,FLUCONAZOL 150MG C/ 1CAP,B,1.0,356.0,5828326.0,0.0059,96.47760000000001,34.0,10.470600000000001,48.0,21.8138,01.995.009.01.00,Flowrack,0.0,3.0,6.0,01.016.007.01.01,0.0,3.0,0.0,0.0
20000012726.0,DESLORATADINA 5MG C/ 10COMP,B,1.0,356.0,5828682.0,0.0059,96.4835,41.0,8.6829,60.0,14.4715,01.995.009.01.00,Flowrack,43.0,4.0,21.0,01.016.035.01.02,0.0,4.0,0.0,43.0
20000012617.0,PARACETAMOL+CLOR PSEUD C/24CP,B,1.0,355.0,5829037.0,0.0059,96.4894,15.0,23.666700000000002,96.0,24.652800000000003,01.995.009.01.00,Flowrack,0.0,7.0,40.0,01.016.025.01.01,0.0,3.0,0.0,0.0
20000000616.0,CAÇAROLINHA DE CARNE 320G CÃES,B,1.0,355.0,5829392.0,0.0059,96.4953,45.0,7.8889000000000005,75.0,10.518500000000001,01.995.017.24.08,Prateleira,0.0,9.0,0.0,,0.0,4.0,0.0,0.0
20000012152.0,CETOCONAZOL+DIP BETA+S NEO CREME 30G,B,1.0,355.0,5829747.0,0.0059,96.50110000000001,49.0,7.2449,34.0,21.308500000000002,01.995.021.22.07,Prateleira,4.0,34.0,54.0,01.017.019.01.02,0.0,8.0,0.0,4.0
20000012610.0,ACIDO MEFENAMICO 500MG C/ 24COMP,B,1.0,354.0,5830101.0,0.0059,96.507,46.0,7.6957,48.0,16.032700000000002,01.995.024.40.05,Prateleira,78.0,8.0,19.0,01.016.007.01.01,0.0,6.0,0.0,78.0
20000060163.0,"GLUCOZINC 120 ML ZINCO 0,8 MG/ML",B,1.0,354.0,5830455.0,0.0059,96.5128,53.0,6.679200000000001,15.0,44.528,01.995.020.47.04,Prateleira,13.0,47.0,13.0,01.010.022.01.01,0.0,13.0,0.0,13.0
20000010501.0,MESILATO DOXAZOSINA 2MG 30CP,B,1.0,354.0,5830809.0,0.0059,96.51870000000001,69.0,5.1304,60.0,8.5507,01.995.026.47.03,Prateleira,74.0,6.0,14.0,01.016.017.01.01,30.0,5.0,0.0,104.0
20000062988.0,ABS PROT DIARIO DAILY CART L48P40 (18X50,B,1.0,353.0,5831162.0,0.0058000000000000005,96.5246,35.0,10.085700000000001,36.0,28.015800000000002,00.199.501.65.03,Flowrack,42.0,19.0,6.0,01.018.019.00.02,90.0,21.0,198.0,330.0
20000062645.0,SULFA + TRIM. 40MG + 8MG/ML FR PET 100ML,B,1.0,351.0,5831513.0,0.0058000000000000005,96.5304,23.0,15.260900000000001,21.0,72.671,01.995.025.14.05,Prateleira,0.0,19.0,0.0,01.016.040.01.01,0.0,4.0,0.0,0.0
20000062497.0,MULHER 550MG 60 CPS,B,1.0,350.0,5831863.0,0.0058000000000000005,96.53620000000001,27.0,12.963000000000001,25.0,51.852000000000004,01.995.019.16.03,Prateleira,0.0,34.0,7.0,01.010.008.02.01,0.0,5.0,0.0,0.0
20000014795.0,"CARVEDILOL 12,5MG C/ 60COMP",B,1.0,348.0,5832211.0,0.0058000000000000005,96.5419,45.0,7.733300000000001,30.0,25.777700000000003,01.995.023.18.02,Prateleira,30.0,30.0,25.0,01.015.007.01.01,21.0,7.0,0.0,51.0
20000000480.0,B&T HYDRA SHAMPOO NEUTRO 5L (1:10),B,1.0,348.0,5832559.0,0.0058000000000000005,96.5477,73.0,4.7671,11.0,43.3373,01.995.017.90.04,Ponta Gondola,0.0,56.0,0.0,,0.0,51.0,0.0,0.0
20000010895.0,HIDROQ+TRETINOINA+AC FLUO CR 30GR GEN,B,1.0,344.0,5832903.0,0.0057,96.55340000000001,80.0,4.3,60.0,7.1667000000000005,01.995.028.12.02,Prateleira,54.0,6.0,55.0,,0.0,6.0,0.0,54.0
20000062549.0,KIT XIXI CASADINHO PET CHOICE,B,1.0,343.0,5833246.0,0.0057,96.55900000000001,49.0,7.0,12.0,58.3333,01.995.013.33.08,Prateleira,0.0,27.0,0.0,,0.0,25.0,0.0,0.0
20000610325.0,DOXAPROST 2MG 30COMP,B,1.0,343.0,5833589.0,0.0057,96.5647,56.0,6.125,72.0,8.5069,01.995.026.49.02,Prateleira,0.0,8.0,14.0,01.017.003.01.02,0.0,1.0,0.0,0.0
20000029017.0,CLONAZEPAM 2MG (B1)** C/ 30COMP,B,1.0,342.0,5833931.0,0.0057,96.5704,28.0,12.2143,60.0,20.357200000000002,01.995.010.16.07,Prateleira,1.0,3.0,12.0,02.018.006.01.01,0.0,2.0,0.0,1.0
20000663218.0,"DEXTAMINE 2MG+0,25MG C/20 CPR",B,1.0,340.0,5834271.0,0.0056,96.57600000000001,16.0,21.25,30.0,70.83330000000001,01.995.019.51.05,Prateleira,30.0,12.0,5.0,01.017.024.01.01,81.0,3.0,0.0,111.0
20000010386.0,PANTOPRAZOL 40MG C/  7COMP,B,1.0,339.0,5834610.0,0.0056,96.58160000000001,62.0,5.467700000000001,48.0,11.391,01.995.024.12.08,Prateleira,83.0,7.0,6.0,01.014.036.01.01,48.0,6.0,0.0,131.0
20000010550.0,PENTOXIFILINA 400MG C/ 30COMP,B,1.0,338.0,5834948.0,0.0056,96.58720000000001,18.0,18.7778,0.0,0.0,,Prateleira,0.0,4.0,44.0,01.014.014.01.01,0.0,4.0,0.0,0.0
20000016048.0,CEFALEXINA 500MG (AM) C/ 10COMP,B,1.0,338.0,5835286.0,0.0056,96.59280000000001,24.0,14.083300000000001,50.0,28.166600000000003,01.995.028.24.01,Prateleira,0.0,17.0,9.0,01.016.007.01.02,0.0,6.0,0.0,0.0
20000063304.0,PANTOPRAZOL 40MG C/ 28COMP,B,1.0,338.0,5835624.0,0.0056,96.5984,30.0,11.2667,120.0,9.3889,01.995.009.01.00,Flowrack,22.0,3.0,21.0,01.016.019.01.01,0.0,3.0,0.0,22.0
20000030027.0,ACICLOVIR CREME 50MG/G 10GR,B,1.0,338.0,5835962.0,0.0056,96.604,53.0,6.377400000000001,28.0,22.776400000000002,01.995.019.23.08,Prateleira,0.0,20.0,14.0,01.016.009.01.01,0.0,4.0,0.0,0.0
20000408932.0,ATORVASTATINA 10MG 30CP EURO,B,1.0,337.0,5836299.0,0.0056,96.6096,6.0,56.166700000000006,0.0,0.0,,Prateleira,0.0,7.0,0.0,01.010.010.02.02,0.0,5.0,0.0,0.0
20000369897.0,MELAGRIAO XAROPE C/150 ML CATARINENSE,B,1.0,337.0,5836636.0,0.0056,96.6152,32.0,10.5313,15.0,70.20870000000001,01.995.019.29.04,Prateleira,29.0,6.0,56.0,01.015.041.01.01,36.0,6.0,1620.0,1685.0
20000011513.0,"VENLAFAXINA CLOR  37,5MG (C1)** C/ 30CA",B,1.0,337.0,5836973.0,0.0056,96.6207,48.0,7.0208,100.0,7.0208,01.995.010.04.01,Flowrack,0.0,4.0,83.0,02.018.007.01.01,0.0,4.0,0.0,98.0
20000690031.0,BEPANTRIZ 50MG/G POMADA 30G,B,1.0,336.0,5837309.0,0.0056,96.6263,50.0,6.72,60.0,11.200000000000001,01.995.027.20.01,Prateleira,0.0,7.0,31.0,01.017.013.01.02,0.0,5.0,0.0,0.0
20000012693.0,DOMPERIDONA 10MG C/ 30COMP,B,1.0,335.0,5837644.0,0.0055000000000000005,96.6318,43.0,7.7907,84.0,9.274600000000001,01.995.009.01.00,Flowrack,21.0,3.0,24.0,01.016.005.01.02,0.0,2.0,0.0,21.0
20000232027.0,CANDERM 400MG C/ 20COMP LEG,B,1.0,335.0,5837979.0,0.0055000000000000005,96.6374,44.0,7.6136,0.0,0.0,,Prateleira,0.0,4.0,0.0,01.015.019.01.01,0.0,4.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,
20000012461.0,PENTOXIFILINA 400MG C/ 30COMP,B,1.0,335.0,5838314.0,0.0055000000000000005,96.64290000000001,53.0,6.3208,56.0,11.2871,01.995.019.22.04,Prateleira,0.0,6.0,68.0,01.016.021.01.02,0.0,5.0,0.0,0.0
20000012402.0,PROPIONATO CLOBETASOL PDA 30G,B,1.0,335.0,5838649.0,0.0055000000000000005,96.6485,58.0,5.7759,20.0,28.8795,01.995.022.24.01,Prateleira,46.0,9.0,34.0,01.015.021.01.01,0.0,7.0,0.0,46.0
20000012791.0,ATORVASTATINA 80MG C/ 30COMP,B,1.0,334.0,5838983.0,0.0055000000000000005,96.65400000000001,39.0,8.5641,40.0,21.4103,01.995.009.01.00,Flowrack,0.0,8.0,36.0,01.016.021.01.01,0.0,6.0,0.0,0.0
20000014770.0,ESOMEPRAZOL MAG 20MG C/ 28COMP,B,1.0,334.0,5839317.0,0.0055000000000000005,96.65950000000001,58.0,5.7586,30.0,19.1953,01.995.025.12.05,Prateleira,49.0,31.0,6.0,01.017.022.01.01,13.0,6.0,0.0,62.0
20000062476.0,PRESERVATIVO GOZZI SENSITIVE TOUCH,B,1.0,333.0,5839650.0,0.0055000000000000005,96.66510000000001,5.0,66.6,0.0,0.0,,Prateleira,0.0,2.0,0.0,,0.0,0.0,0.0,0.0
20000002606.0,PEIXONIX OMEGA 3 SABOR CEREJA 60 CAPS,B,1.0,332.0,5839982.0,0.0055000000000000005,96.67060000000001,88.0,3.7727000000000004,20.0,18.863500000000002,01.995.026.12.05,Prateleira,20.0,61.0,20.0,01.010.044.02.02,5.0,24.0,36.0,61.0
20000010958.0,SILDENAFILA  25MG C/ 4COMP,B,1.0,331.0,5840313.0,0.0055000000000000005,96.676,37.0,8.9459,420.0,2.13,00.199.502.36.01,Flowrack,54.0,6.0,24.0,01.016.033.01.01,0.0,6.0,0.0,54.0
20000012514.0,CLOTRIMAZOL+ACET DEXA CR 40G,B,1.0,330.0,5840643.0,0.0055000000000000005,96.6815,63.0,5.2381,20.0,26.1905,01.995.020.18.05,Prateleira,10.0,23.0,51.0,01.018.021.01.01,0.0,6.0,0.0,10.0
20000001103.0,"REVOLUTION 12% 1TUBOX0,25ML 2,6-5KG",B,1.0,327.0,5840970.0,0.0054,96.68690000000001,67.0,4.8806,30.0,16.2687,00.199.501.58.01,Flowrack,0.0,13.0,0.0,,0.0,6.0,0.0,0.0
20000060017.0,CURATIVO CICATRISAN 10UND COR DA PELE,B,1.0,326.0,5841296.0,0.0054,96.6923,19.0,17.1579,25.0,68.6316,01.995.018.10.07,Prateleira,25.0,12.0,11.0,01.016.027.01.01,174.0,4.0,0.0,199.0
20000027201.0,GLIBENCLAMIDA 5MG C/ 30COMP,B,1.0,326.0,5841622.0,0.0054,96.6977,34.0,9.5882,84.0,11.4145,01.995.009.01.00,Flowrack,10.0,3.0,16.0,01.015.039.01.01,0.0,1.0,0.0,10.0
20000460004.0,BROMIL XAROPE AD 150ML,B,1.0,326.0,5841948.0,0.0054,96.7031,39.0,8.359,120.0,6.965800000000001,00.199.501.82.05,Flowrack,107.0,4.0,44.0,01.016.041.01.01,330.0,3.0,60.0,497.0
20000730025.0,PURE B12 SPRAY UVA 30ML,B,1.0,325.0,5842273.0,0.0054,96.7085,54.0,6.0185,65.0,9.2592,01.995.021.55.07,Prateleira,0.0,14.0,0.0,01.010.020.02.02,0.0,5.0,0.0,0.0
20000061210.0,LANCETAS C/ 100 UNDS,B,1.0,324.0,5842597.0,0.0054,96.7138,58.0,5.5862,66.0,8.4639,01.995.028.47.05,Prateleira,3.0,10.0,24.0,01.010.006.01.02,0.0,1.0,0.0,3.0
20000063438.0,PHITOSS KIDS 7MG/ML XPE 100ML,B,1.0,323.0,5842920.0,0.0053,96.7192,19.0,17.0,48.0,35.4167,01.995.019.28.06,Prateleira,46.0,16.0,11.0,01.016.010.01.02,15.0,13.0,90.0,151.0
20000101459.0,"INGRID 3MG+0,02MG C/24 CPR REV EMS",B,1.0,323.0,5843243.0,0.0053,96.7245,67.0,4.8209,48.0,10.0435,01.995.027.14.05,Prateleira,0.0,6.0,8.0,01.016.019.01.01,0.0,5.0,0.0,0.0
20000061846.0,BIFINHO BABY CARNE/LEITE 60G,B,1.0,322.0,5843565.0,0.0053,96.7299,23.0,14.0,80.0,17.5,00.199.501.41.01,Flowrack,0.0,8.0,0.0,,0.0,4.0,0.0,0.0
20000061845.0,BIFINHO CHURRASCO 60G,B,1.0,320.0,5843885.0,0.0053,96.7352,19.0,16.842100000000002,80.0,21.0526,00.199.501.41.02,Flowrack,0.0,6.0,0.0,,0.0,4.0,0.0,0.0
20000063341.0,"LEVONORGESTREL 1,5 MG 1COMP",B,1.0,320.0,5844205.0,0.0053,96.74050000000001,21.0,15.238100000000001,24.0,63.4921,01.995.021.23.01,Prateleira,0.0,20.0,3.0,01.016.004.01.01,0.0,2.0,0.0,0.0
20000730006.0,"CARTIPLEX 30 SACHES 8,5G",B,1.0,320.0,5844525.0,0.0053,96.7458,49.0,6.530600000000001,0.0,0.0,,Prateleira,0.0,8.0,0.0,,0.0,11.0,0.0,0.0
20000061256.0,FD INF CAP BUMMIS TUBOS JUMBINHO G 12X18,B,1.0,320.0,5844845.0,0.0053,96.751,64.0,5.0,12.0,41.6667,01.995.029.51.03,Prateleira,8.0,91.0,34.0,01.017.037.01.02,36.0,89.0,1740.0,1784.0
20000062347.0,TOALHAS UMED ANTISSEPTICA 50 UND,B,1.0,318.0,5845163.0,0.0053,96.75630000000001,17.0,18.7059,92.0,20.3325,01.995.026.12.08,Prateleira,0.0,11.0,0.0,01.015.005.01.02,0.0,9.0,0.0,0.0
20000014446.0,SIBUTRAMINA CLOR 15MG (B2)** C/ 30COMP,B,1.0,318.0,5845481.0,0.0053,96.7616,24.0,13.25,100.0,13.25,01.995.011.12.01,Prateleira,0.0,4.0,29.0,02.018.005.01.02,0.0,3.0,0.0,98.0
20000063308.0,ROSUVASTATINA CALCICA 10MG C/ 30COMP,B,1.0,317.0,5845798.0,0.005200000000000001,96.7668,25.0,12.68,25.0,50.72,01.995.023.10.06,Prateleira,23.0,12.0,17.0,01.017.013.01.02,139.0,3.0,0.0,162.0
20000012796.0,CICLOBENZAPRINA CLOR 10MG C/ 15COMP,B,1.0,313.0,5846111.0,0.005200000000000001,96.772,33.0,9.4848,48.0,19.76,01.995.027.16.04,Prateleira,46.0,7.0,12.0,01.015.037.01.02,0.0,5.0,0.0,46.0
20000012215.0,RIFAMICINA (AM) SPRAY 20ML,B,1.0,313.0,5846424.0,0.005200000000000001,96.77720000000001,41.0,7.6341,40.0,19.0853,01.995.024.24.08,Prateleira,36.0,4.0,19.0,01.016.013.01.02,60.0,4.0,0.0,96.0
20000063364.0,SULF DE SALBUTAMOL 100MCG,B,1.0,312.0,5846736.0,0.005200000000000001,96.78240000000001,24.0,13.0,80.0,16.25,01.995.021.12.07,Prateleira,42.0,8.0,7.0,,0.0,5.0,0.0,42.0
20000011522.0,OLANZAPINA 10MG (C1)** C/ 30COMP,B,1.0,312.0,5847048.0,0.005200000000000001,96.78750000000001,65.0,4.8,56.0,8.5714,01.995.011.16.06,Prateleira,4.0,5.0,29.0,02.018.001.01.02,0.0,4.0,0.0,53.0
20000076949.0,CREATINA 150G,B,1.0,312.0,5847360.0,0.005200000000000001,96.79270000000001,71.0,4.3944,10.0,43.944,01.995.025.28.03,Prateleira,9.0,137.0,93.0,01.012.062.02.01,16.0,42.0,0.0,25.0
20000293210.0,CAMOMINE BABY 20 CAPS,B,1.0,312.0,5847672.0,0.005200000000000001,96.79780000000001,81.0,3.8519,24.0,16.0496,01.995.028.10.04,Prateleira,0.0,10.0,18.0,01.010.030.02.01,0.0,9.0,0.0,0.0
20000002237.0,CONFIRME EM TIRAS C/1 TIRA,B,1.0,310.0,5847982.0,0.0051,96.80300000000001,18.0,17.2222,36.0,47.839400000000005,01.995.009.01.00,Flowrack,0.0,15.0,5.0,01.017.017.01.02,0.0,2.0,0.0,0.0
20000012016.0,CAPTOPRIL 25MG C/ 30COMP,B,1.0,310.0,5848292.0,0.0051,96.80810000000001,31.0,10.0,55.0,18.181800000000003,01.995.020.53.06,Prateleira,67.0,4.0,18.0,01.017.030.01.01,17.0,3.0,0.0,84.0
