Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fech.,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Frac.,Tipo,Qtde Desvio Picking,local
760399.0,MERTHICORT SOL FR 30ML C/ APLICADOR,C,,C,43.0,,43.0,5.0,,5.0,4.0,,4.0,8.6,,8.6,0.0,010-024-01-01,0,5.0,60.0,0.0,20.0,Sim,26.121,Prateleira,1.0,apanha_b
12865.0,VALSARTANA 320MG C/ 30COMP,C,,C,43.0,,43.0,5.0,,5.0,4.0,,4.0,8.6,,8.6,0.0,017-022-00-02,0,2.0,60.0,0.0,30.0,Sim,23.338,Prateleira,17.0,apanha_c
64375.0,ATADURA DE CREPOM SOFT 15CMX1.8M,C,,C,43.0,,43.0,5.0,,5.0,0.0,,0.0,8.6,,8.6,0.0,010-008-02-01,0,1.0,504.0,0.0,20.0,Sim,22.432,Prateleira,17.0,apanha_b
61770.0,"RIOHEX GARD 0,12% 250ML",C,,C,43.0,,43.0,8.0,,8.0,8.0,,8.0,5.375,,5.375,0.0,016-034-01-02,0,2.0,12.0,0.0,12.0,Sim,20.398,Prateleira,8.0,apanha_c
3000208.0,FORDAY ENERGY 1X16 CP EFERV,C,C,C,43.0,1.0,93.0,8.0,1.0,8.0,5.0,3.0,5.0,5.375,1.0,11.625,21.0,017-028-00-01,0 (+7 fr),2.0,50.0,19.0,25.0,Sim,24.495,Prateleira,10.0,apanha_c
102296.0,"DESTADIN XPE 0,5MG/ML 100ML",C,B,B,43.0,4.0,143.0,13.0,1.0,14.0,8.0,1.0,8.0,3.3077,4.0,10.2143,0.0,010-024-02-01,1 (+3 fr),4.0,25.0,12.0,15.0,Sim,21.186,Prateleira,8.0,apanha_b
77213.0,WHEY 100% PURE COOKIES CREAM 900G POTE,C,A,B,43.0,82.0,207.0,31.0,27.0,46.0,22.0,30.0,22.0,1.3871,3.0370000000000004,4.5,78.0,010-028-01-01,1,4.0,2.0,1.0,2.0,Não,24.904,Ponta De G,23.0,ponta
16241.0,"OLANZAPINA (C1)**2,5MG C/ 30COMP REV",C,,C,43.0,,43.0,10.0,,10.0,1.0,,1.0,4.3,,4.3,0.0,018-003-01-01,0,1.0,48.0,19.0,48.0,Não,11.547,Prateleira,13.0,controlado
64317.0,LUVA PROCEDIM LATEX C/PO TAM G 100UN MDX,C,C,C,42.0,0.0,42.0,15.0,0.0,15.0,17.0,4.0,17.0,2.8000000000000003,0.0,2.8000000000000003,2.0,017-009-01-01,2 (+8 fr),3.0,10.0,0.0,6.0,Sim,23.387,Prateleira,11.0,apanha_c
60044.0,"ATADURA DE CREPE LARG 20CMX1,8M",C,,C,42.0,,42.0,4.0,,4.0,2.0,,2.0,10.5,,10.5,0.0,010-008-01-01,0,2.0,96.0,0.0,50.0,Sim,26.228,Prateleira,4.0,apanha_b
64060.0,VITAXON C TRIPL ACAO C/10COMP EFERV,C,,C,42.0,,42.0,5.0,,5.0,4.0,,4.0,8.4,,8.4,0.0,017-038-00-01,0 (+47 fr),1.0,120.0,16.0,30.0,Sim,27.457,Prateleira,5.0,apanha_c
1006494.0,BROMAZEPAM 3MG (B1)** C/ 20 COMP,C,,C,42.0,,42.0,5.0,,5.0,0.0,,0.0,8.4,,8.4,0.0,018-006-02-01,0,1.0,50.0,0.0,50.0,Não,10.242,Prateleira,5.0,
1006528.0,AMOXICILINA 500MG (AM) C/ 15CAP,C,,C,42.0,,42.0,7.0,,7.0,1.0,,1.0,6.0,,6.0,0.0,016-005-01-02,0,3.0,40.0,29.0,40.0,Sim,24.265,Prateleira,11.0,antibiotico
63628.0,"FITA CIRUR MICROPOROSA BRANCA 2,5CMX4,5M",C,,C,42.0,,42.0,7.0,,7.0,0.0,,0.0,6.0,,6.0,0.0,010-040-02-02,0,1.0,96.0,0.0,0.0,Não,nan,,3.0,prateleira
110284.0,"NEOTOSS 7,5MG/5ML XPE INF C/60ML",C,,C,42.0,,42.0,10.0,,10.0,3.0,,3.0,4.2,,4.2,0.0,016-024-01-02,0,1.0,60.0,10.0,30.0,Sim,25.126,Prateleira,4.0,apanha_c
14797.0,ROSUVASTATINA CALCICA  5MG C/ 30COMP,C,C,C,42.0,0.0,42.0,14.0,0.0,14.0,1.0,1.0,1.0,3.0,0.0,3.0,14.0,017-020-00-01,3,3.0,48.0,55.0,48.0,Não,21.557,Prateleira,11.0,apanha_c
64668.0,MAGMILK TRADICIONAL 80MG/ML FR 100ML,C,,C,42.0,,42.0,15.0,,15.0,3.0,,3.0,2.8000000000000003,,2.8000000000000003,0.0,017-038-00-01,0 (+13 fr),1.0,100.0,0.0,20.0,Sim,23.378,Prateleira,13.0,apanha_c
1059666.0,KIT MEDIDOR GLICOSE LITE AUTO CODE,C,,C,42.0,,42.0,15.0,,15.0,27.0,,27.0,2.8000000000000003,,2.8000000000000003,0.0,012-066-02-02,0 (+13 fr),1.0,10.0,2.0,3.0,Sim,21.703,Prateleira,13.0,apanha_b
2260.0,PROPOMUNE EXTRATO PROPOLIS 400MG C/ 60C,C,,C,42.0,,42.0,16.0,,16.0,6.0,,6.0,2.625,,2.625,0.0,016-018-01-01,1 (+2 fr),3.0,12.0,0.0,6.0,Sim,27.123,Prateleira,12.0,apanha_c
1482.0,OLEO DE CARTAMO 1000MG - 120 CÁPS,C,B,C,42.0,2.0,66.0,11.0,1.0,11.0,3.0,4.0,3.0,3.8182,2.0,6.0,0.0,017-003-01-02,1,2.0,12.0,0.0,12.0,Não,21.456,Prateleira,8.0,apanha_c
2699.0,DERMACYD KIT INF 200ML+INF 100ML,C,A,B,41.0,21.0,272.0,13.0,1.0,13.0,3.0,2.0,3.0,3.1538,21.0,20.9231,0.0,017-004-00-02,0,3.0,11.0,0.0,11.0,Não,22.585,Prateleira,0.0,apanha_c
76314.0,VO2 GEL X-CAFFEINE TANGERINA 10 UNID,C,B,C,41.0,3.0,53.0,22.0,2.0,22.0,14.0,7.0,14.0,1.8636000000000001,1.5,2.4091,0.0,017-021-01-01,0,2.0,4.0,0.0,4.0,Sim,20.293,Prateleira,24.0,apanha_c
1006549.0,ROSUVASTATINA CALCICA 20MG C/ 30COMP,C,,C,41.0,,41.0,2.0,,2.0,0.0,,0.0,20.5,,20.5,0.0,017-010-01-01,0,3.0,48.0,0.0,0.0,Não,nan,,4.0,apanha_c
612.0,JABUTI 75G,C,,C,41.0,,41.0,3.0,,3.0,2.0,,2.0,13.6667,,13.6667,0.0,010-002-02-01,1 (+3 fr),1.0,24.0,0.0,24.0,Sim,14.101,Flowrack,3.0,pet
64626.0,"ESPARADRAPO SANFARMA IMP 25MMX0,9MM",C,,C,41.0,,41.0,8.0,,8.0,3.0,,3.0,5.125,,5.125,0.0,017-035-01-02,0,1.0,96.0,0.0,30.0,Sim,20.343,Prateleira,8.0,apanha_c
60731.0,ANFISSUS POM P/ FISSURA DE PERINEO 30G,C,,C,41.0,,41.0,11.0,,11.0,1.0,,1.0,3.7273,,3.7273,0.0,016-040-01-01,0,2.0,30.0,0.0,0.0,Sim,nan,,4.0,apanha_c
1006632.0,DESVENLAFAXINA 100MG (C1)** C/ 30CPR,C,,C,41.0,,41.0,13.0,,13.0,0.0,,0.0,3.1538,,3.1538,0.0,018-005-02-02,0,3.0,48.0,0.0,48.0,Não,10.267,Prateleira,8.0,
76328.0,VO2 GEL X-CAFFEINE ENERGY DRINK 10 UNID,C,,C,41.0,,41.0,24.0,,24.0,9.0,,9.0,1.7083000000000002,,1.7083000000000002,0.0,017-021-01-01,0,3.0,4.0,0.0,0.0,Não,nan,,5.0,apanha_c
443.0,LICOPENO+SEL ANTI OX 250MG 60CAP,C,C,C,41.0,1.0,53.0,11.0,1.0,11.0,3.0,2.0,3.0,3.7273,1.0,4.8182,0.0,016-008-01-02,0,2.0,12.0,0.0,0.0,Não,nan,,4.0,apanha_c
63730.0,FD INF CAPRICHO BABY MEGA EG 04 X 64,C,A,A,40.0,986.0,3984.0,15.0,77.0,81.0,20.0,1.0,20.0,2.6667,12.805200000000001,49.1852,88.0,018-022-01-01,1,2.0,4.0,3.0,4.0,Sim,28.163,Prateleira,9.0,pet
61268.0,FD INF CAP BUMMIS TUBOS MEGA XXG 06X36,C,A,A,40.0,976.0,5896.0,9.0,93.0,93.0,10.0,0.0,10.0,4.4444,10.4946,63.397800000000004,710.0,018-020-01-01,16 (+3 fr),2.0,6.0,6.0,6.0,Sim,28.225,Prateleira,8.0,pet
2310.0,ESCOVA DENTAL INFANTIL PIUÍ PACK DUPLO,C,,C,40.0,,40.0,12.0,,12.0,0.0,,0.0,3.3333000000000004,,3.3333000000000004,0.0,016-008-01-02,0,2.0,36.0,30.0,36.0,Não,24.397,Prateleira,8.0,apanha_c
407370.0,LAMOTRIGINA 100MG (C1)** C/ 30COMP,C,,C,40.0,,40.0,9.0,,9.0,0.0,,0.0,4.4444,,4.4444,0.0,018-001-01-01,0,2.0,100.0,6.0,100.0,Não,10.202,Prateleira,7.0,amostra
1445.0,COLAGENO VERISOL NATURAL 250G,C,A,B,40.0,24.0,184.0,14.0,5.0,15.0,9.0,5.0,9.0,2.8571,4.8,12.2667,0.0,016-038-01-02,8 (+1 fr),14.0,6.0,0.0,3.0,Sim,24.392,Prateleira,10.0,apanha_c
63926.0,CURCUMA PLUS 60 CAPSULAS 500MG,C,C,C,40.0,0.0,40.0,19.0,0.0,19.0,8.0,6.0,8.0,2.1053,0.0,2.1053,0.0,017-005-01-01,0,2.0,6.0,3.0,6.0,Não,24.478,Prateleira,20.0,apanha_c
732537.0,SABONETE LIQ BABY MENINA 100ML,C,,C,40.0,,40.0,18.0,,18.0,3.0,,3.0,2.2222,,2.2222,0.0,017-003-01-02,0,2.0,12.0,0.0,12.0,Não,21.707,Prateleira,15.0,apanha_c
733519.0,KIT BANHO BABY MURIEL MENINO SH+COND+SAB,C,,C,40.0,,40.0,15.0,,15.0,5.0,,5.0,2.6667,,2.6667,0.0,017-035-01-01,1 (+2 fr),2.0,12.0,10.0,12.0,Sim,21.688,Prateleira,12.0,apanha_c
3000066.0,CLORTALIDONA 50MG C/ 30COMP,C,C,C,40.0,0.0,40.0,10.0,0.0,10.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,016-026-01-01,0 (+38 fr),1.0,60.0,17.0,60.0,Sim,23.556,Prateleira,13.0,apanha_c
1007244.0,TROMET. CETOROLACO 10MG C/ 20 CP SUBL,C,,C,40.0,,40.0,10.0,,10.0,0.0,,0.0,4.0,,4.0,0.0,017-008-01-01,0,2.0,48.0,5.0,48.0,Não,20.246,Prateleira,12.0,apanha_c
63529.0,FD GER MODERATE REGULAR G 10X8,C,A,B,40.0,14.0,180.0,6.0,7.0,12.0,15.0,10.0,15.0,6.6667000000000005,2.0,15.0,15.0,018-027-00-01,3 (+5 fr),3.0,10.0,5.0,5.0,Sim,29.108,Flowrack,15.0,fd
14284.0,FINASTERIDA 1MG C/ 30COMP,C,,C,40.0,,40.0,8.0,,8.0,1.0,,1.0,5.0,,5.0,0.0,016-034-01-01,0,2.0,84.0,0.0,0.0,Não,nan,,13.0,apanha_c
792757.0,SALICETIL 100MG C/ 200CPR,C,,C,40.0,,40.0,7.0,,7.0,4.0,,4.0,5.714300000000001,,5.714300000000001,0.0,016-042-01-01,0,1.0,75.0,25.0,35.0,Sim,21.578,Prateleira,0.0,apanha_c
62642.0,ENALAPRIL 10MG 30CP,C,C,C,40.0,0.0,40.0,5.0,0.0,5.0,0.0,2.0,0.0,8.0,0.0,8.0,13.0,015-039-01-01,0 (+39 fr),3.0,60.0,0.0,20.0,Sim,19.378,Prateleira,4.0,apanha_a
63000.0,TOALHAS DEMAQ LADY BLESS C/25,C,,C,40.0,,40.0,4.0,,4.0,5.0,,5.0,10.0,,10.0,0.0,010-020-01-02,0,2.0,28.0,0.0,10.0,Sim,24.346,Prateleira,7.0,apanha_b
231762.0,ALLOVITA 50MG SOL CAPILAR FR 50ML,C,,C,40.0,,40.0,2.0,,2.0,6.0,,6.0,20.0,,20.0,0.0,015-017-01-01,0,10.0,40.0,0.0,20.0,Sim,25.265,Prateleira,33.0,apanha_a
63632.0,AUTOTESTE COVID 19 - G-TECH,C,,C,40.0,,40.0,1.0,,1.0,4.0,,4.0,40.0,,40.0,0.0,012-066-02-02,0,1.0,5.0,0.0,5.0,Sim,22.684,Prateleira,2.0,apanha_b
730038.0,OLEO CORPORAL AMENDOAS C/ BAUNILHA 150ML,C,C,C,39.0,0.0,39.0,11.0,0.0,11.0,3.0,2.0,3.0,3.5455,0.0,3.5455,0.0,017-007-01-02,1,2.0,12.0,20.0,12.0,Não,22.625,Prateleira,12.0,apanha_c
76887.0,MALTODEXTRIN LIMAO POUCH 1KG,C,,C,39.0,,39.0,22.0,,22.0,20.0,,20.0,1.7727000000000002,,1.7727000000000002,0.0,010-038-01-01,0,3.0,5.0,0.0,5.0,Sim,21.907,Ponta De G,15.0,ponta
4443.0,METILFOLATO(FOLIDEX)420MCG+VIT B6B12 30C,C,,C,39.0,,39.0,17.0,,17.0,3.0,,3.0,2.2941000000000003,,2.2941000000000003,0.0,017-021-01-02,0,1.0,12.0,0.0,12.0,Sim,19.418,Prateleira,14.0,apanha_c
12135.0,ATENOLOL+CLORT 100/25MG C/ 30CP,C,,C,39.0,,39.0,14.0,,14.0,0.0,,0.0,2.7857000000000003,,2.7857000000000003,0.0,016-020-01-01,0,2.0,56.0,3.0,20.0,Sim,19.352,Prateleira,5.0,apanha_c
12084.0,ITRACONAZOL 100MG 1BLTX4CAP-,C,C,C,39.0,0.0,39.0,14.0,0.0,14.0,0.0,1.0,0.0,2.7857000000000003,0.0,2.7857000000000003,0.0,017-036-00-01,1,2.0,96.0,5.0,30.0,Sim,19.477,Prateleira,11.0,apanha_c
894.0,"COBAPETIT 0,8 MG/ML+4MG/G C/ 100ML",C,,C,39.0,,39.0,12.0,,12.0,14.0,,14.0,3.25,,3.25,0.0,016-026-01-01,0,2.0,24.0,0.0,0.0,Sim,nan,,5.0,apanha_c
1574.0,COLAGENO VERISOL+Q10 NATURAL SACHE,C,B,C,39.0,5.0,69.0,18.0,2.0,19.0,24.0,9.0,24.0,2.1667,2.5,3.6316,0.0,016-022-01-01,1 (+4 fr),2.0,6.0,0.0,3.0,Sim,24.476,Prateleira,11.0,apanha_c
64603.0,HIDRORAL REIDRATANTE SABOR LIMAO 500ML,C,C,C,39.0,0.0,39.0,14.0,0.0,14.0,5.0,0.0,5.0,2.7857000000000003,0.0,2.7857000000000003,49.0,017-025-01-02,6 (+2 fr),8.0,20.0,8.0,14.0,Sim,23.417,Prateleira,8.0,apanha_c
64280.0,GLICLAZIDA 60MG C/ 60 COMP LIB PROL,C,,C,39.0,,39.0,11.0,,11.0,2.0,,2.0,3.5455,,3.5455,0.0,016-020-01-01,0 (+25 fr),1.0,80.0,23.0,20.0,Sim,19.515,Prateleira,11.0,apanha_c
64405.0,PROTETOR LABIAL FPS 15 PROTECT SUN,C,,C,39.0,,39.0,10.0,,10.0,4.0,,4.0,3.9,,3.9,0.0,016-034-01-02,0 (+7 fr),2.0,24.0,12.0,24.0,Sim,24.374,Prateleira,8.0,apanha_c
610341.0,TOPCOID 5MG/G GEL 40G,C,,C,39.0,,39.0,10.0,,10.0,1.0,,1.0,3.9,,3.9,0.0,017-039-01-01,0,2.0,80.0,0.0,40.0,Sim,26.532,Prateleira,13.0,apanha_c
64670.0,HIDRALI NATURAL FR 500ML,C,C,C,39.0,0.0,39.0,9.0,0.0,9.0,6.0,1.0,6.0,4.3333,0.0,4.3333,9.0,010-036-01-01,1 (+8 fr),2.0,24.0,21.0,24.0,Sim,20.905,Ponta De G,4.0,ponta
12179.0,LANSOPRAZOL 30MG C/ 28CAP,C,,C,39.0,,39.0,8.0,,8.0,1.0,,1.0,4.875,,4.875,0.0,012-048-01-01,0,2.0,56.0,0.0,56.0,Sim,24.122,Prateleira,19.0,apanha_b
748958.0,AZITROMICINA 500MG (AM) C/ 3COMP,C,,C,39.0,,39.0,7.0,,7.0,1.0,,1.0,5.571400000000001,,5.571400000000001,0.0,016-013-01-01,0,1.0,100.0,0.0,50.0,Sim,23.287,Prateleira,3.0,antibiotico
64368.0,ANTISSÉPTICO NATURAL BLACK 300ML,C,C,C,39.0,0.0,39.0,11.0,0.0,11.0,4.0,4.0,4.0,3.5455,0.0,3.5455,10.0,016-014-01-01,1,2.0,12.0,21.0,12.0,Não,25.393,Prateleira,10.0,apanha_c
62981.0,ABS GERIAMAX 20 UN (6X20),C,A,B,38.0,23.0,176.0,13.0,12.0,19.0,6.0,8.0,6.0,2.9231000000000003,1.9167,9.263200000000001,48.0,018-026-00-01,10,13.0,6.0,14.0,12.0,Não,19.044,Flowrack,13.0,pet
760229.0,PULMOVIC PEDIATRICO XPE FR 120ML,C,,C,38.0,,38.0,10.0,,10.0,4.0,,4.0,3.8000000000000003,,3.8000000000000003,0.0,012-052-01-01,0 (+9 fr),2.0,36.0,22.0,30.0,Sim,22.126,Prateleira,6.0,apanha_b
442961.0,VARIVAX 100MG C/30 CPR,C,,C,38.0,,38.0,18.0,,18.0,2.0,,2.0,2.1111,,2.1111,0.0,016-026-01-01,0 (+2 fr),2.0,50.0,29.0,20.0,Sim,19.103,Flowrack,11.0,apanha_c
64408.0,LUVA PROCEDIM LATEX C/PO TAM M 100UN MDX,C,C,C,38.0,0.0,38.0,16.0,0.0,16.0,15.0,4.0,15.0,2.375,0.0,2.375,1.0,017-009-01-01,1 (+2 fr),3.0,10.0,0.0,5.0,Sim,24.538,Prateleira,12.0,apanha_c
60921.0,COMPLEXO B SOL ORAL 100ML,C,,C,38.0,,38.0,14.0,,14.0,2.0,,2.0,2.7143,,2.7143,0.0,016-026-01-02,0,2.0,40.0,12.0,28.0,Sim,22.517,Prateleira,9.0,apanha_c
64666.0,HIDRALI GUARANA FR 500ML,C,C,C,38.0,0.0,38.0,12.0,0.0,12.0,5.0,1.0,5.0,3.1667,0.0,3.1667,9.0,010-036-01-01,1 (+10 fr),2.0,24.0,18.0,24.0,Sim,28.906,Ponta De G,5.0,ponta
2677.0,DERMACYD LIQUIDO INFANTIL 200ML,C,C,C,38.0,1.0,62.0,18.0,1.0,19.0,2.0,2.0,2.0,2.1111,1.0,3.2632000000000003,18.0,017-004-00-02,3,3.0,24.0,24.0,24.0,Não,22.587,Prateleira,13.0,apanha_c
311517.0,NAPROXENO 500MG 20COMP,C,,C,38.0,,38.0,10.0,,10.0,1.0,,1.0,3.8000000000000003,,3.8000000000000003,0.0,017-037-01-02,0,1.0,100.0,23.0,20.0,Sim,27.377,Prateleira,8.0,apanha_c
1006259.0,PANTOPRAZOL 20MG C/ 14COMP,C,,C,38.0,,38.0,5.0,,5.0,0.0,,0.0,7.6000000000000005,,7.6000000000000005,0.0,017-002-01-01,0,1.0,50.0,23.0,50.0,Não,20.146,Prateleira,7.0,apanha_c
64498.0,FLUOXETINA 20MG (C1)** C/ 30COMP,C,,C,38.0,,38.0,5.0,,5.0,0.0,,0.0,7.6000000000000005,,7.6000000000000005,0.0,018-001-01-02,0,2.0,60.0,12.0,60.0,Não,10.401,Prateleira,3.0,controlado
851615.0,NERVOCALM 250MG 60 COMPR,C,,C,38.0,,38.0,4.0,,4.0,1.0,,1.0,9.5,,9.5,0.0,010-024-01-02,0,1.0,100.0,0.0,0.0,Sim,nan,,0.0,apanha_b
65087.0,EVORA PW  MACA VERDE 300GR,C,B,C,38.0,3.0,50.0,19.0,3.0,20.0,10.0,9.0,10.0,2.0,1.0,2.5,1.0,017-014-01-01,2,2.0,4.0,4.0,4.0,Não,24.536,Prateleira,11.0,apanha_c
63757.0,ARTICULAM ULTRA 30 CAPS,C,C,C,38.0,0.0,38.0,9.0,0.0,9.0,3.0,2.0,3.0,4.2222,0.0,4.2222,0.0,012-056-02-01,0 (+30 fr),3.0,36.0,18.0,18.0,Sim,26.434,Prateleira,7.0,apanha_b
410201.0,AZITROMICINA SUSP ORAL 600MG (AM),C,,C,37.0,,37.0,8.0,,8.0,1.0,,1.0,4.625,,4.625,0.0,016-023-01-02,0 (+2 fr),3.0,30.0,0.0,15.0,Sim,23.185,Prateleira,10.0,antibiotico
65227.0,CASTANHA DA INDIA 150MG C/ 60CAPS,C,C,C,37.0,0.0,37.0,13.0,0.0,13.0,5.0,3.0,5.0,2.8462,0.0,2.8462,1.0,017-013-01-01,0 (+20 fr),1.0,60.0,28.0,30.0,Sim,23.576,Prateleira,18.0,apanha_c
64957.0,CURADRIM SOLUÇÃO AQUOSA C/ 60ML,C,C,C,37.0,0.0,37.0,12.0,0.0,12.0,5.0,1.0,5.0,3.0833,0.0,3.0833,2.0,017-037-01-01,0 (+38 fr),1.0,100.0,11.0,20.0,Sim,26.245,Prateleira,10.0,apanha_c
447084.0,HIDRALYTE TUTTI-FRUTTI C/500 ML,C,,C,37.0,,37.0,10.0,,10.0,4.0,,4.0,3.7,,3.7,0.0,017-009-01-02,0,2.0,24.0,0.0,24.0,Sim,20.907,Ponta De G,18.0,apanha_c
64870.0,TERMOMETRO DIGITAL BRANCO MEDLEVENSOHN,C,,C,37.0,,37.0,10.0,,10.0,4.0,,4.0,3.7,,3.7,0.0,016-006-01-01,0 (+41 fr),1.0,288.0,24.0,30.0,Sim,21.702,Prateleira,8.0,apanha_c
1808.0,ESCOVA INTERDENTAL ORTHOKIT PLUS,C,C,C,37.0,0.0,37.0,8.0,0.0,8.0,2.0,3.0,2.0,4.625,0.0,4.625,1.0,016-012-01-01,2,2.0,18.0,40.0,36.0,Não,21.511,Prateleira,7.0,apanha_c
60732.0,AGUA OXIGENADA CREMOSA 40 VOL 90G,C,,C,37.0,,37.0,6.0,,6.0,0.0,,0.0,6.1667000000000005,,6.1667000000000005,0.0,016-028-01-01,0,2.0,24.0,0.0,24.0,Sim,20.324,Prateleira,2.0,apanha_c
14890.0,SUC DESVELAFAXINA  50MG (C1)** C/ 30CPR,C,,C,37.0,,37.0,8.0,,8.0,0.0,,0.0,4.625,,4.625,0.0,018-001-01-01,0,3.0,56.0,49.0,56.0,Não,11.143,Prateleira,5.0,amostra
400133.0,CEFTRIAXONA SOD  500MG (AM) C/ 1AMP IM,C,,C,37.0,,37.0,7.0,,7.0,1.0,,1.0,5.2857,,5.2857,0.0,016-007-01-01,0 (+15 fr),3.0,60.0,15.0,15.0,Sim,19.397,Prateleira,20.0,antibiotico
1006581.0,MEMANTINA CLOR 10MG (C1)** C/ 60CPR,C,,C,37.0,,37.0,6.0,,6.0,0.0,,0.0,6.1667000000000005,,6.1667000000000005,0.0,018-005-02-02,0,1.0,48.0,0.0,48.0,Não,10.447,Prateleira,3.0,
423355.0,CARISOP+DICLOF+PARACET+CAFEINA 30CPR,C,,C,37.0,,37.0,6.0,,6.0,1.0,,1.0,6.1667000000000005,,6.1667000000000005,0.0,017-040-00-02,0,2.0,105.0,17.0,20.0,Sim,19.451,Prateleira,4.0,apanha_c
63293.0,CICLOBENZAPRINA CLOR 10MG C/ 30COMP,C,,C,37.0,,37.0,5.0,,5.0,3.0,,3.0,7.4,,7.4,0.0,017-034-00-02,0 (+105 fr),3.0,200.0,30.0,50.0,Sim,27.371,Prateleira,7.0,apanha_c
1006540.0,AMOXICILINA 500MG (AM) C/ 30CAP,C,,C,37.0,,37.0,3.0,,3.0,0.0,,0.0,12.333300000000001,,12.333300000000001,0.0,016-005-01-02,0,3.0,40.0,0.0,0.0,Não,nan,,6.0,antibiotico
861757.0,RIOCARE OLEO AMENDOAS HIDRAT C/ 100ML,C,C,C,37.0,1.0,49.0,8.0,1.0,9.0,5.0,1.0,5.0,4.625,1.0,5.4444,4.0,016-008-01-01,0 (+1 fr),2.0,12.0,0.0,12.0,Sim,23.358,Prateleira,6.0,apanha_c
690469.0,LAVITAN HAIR 30 CAP,C,,C,37.0,,37.0,14.0,,14.0,10.0,,10.0,2.6429,,2.6429,0.0,017-036-00-02,0 (+9 fr),1.0,100.0,8.0,10.0,Sim,24.396,Prateleira,18.0,apanha_c
732377.0,COND BABY MURIEL MENINA 100ML,C,,C,37.0,,37.0,15.0,,15.0,3.0,,3.0,2.4667000000000003,,2.4667000000000003,0.0,017-009-01-02,0,1.0,12.0,2.0,12.0,Não,21.584,Prateleira,12.0,apanha_c
63729.0,FD INF CAPRICHO BABY MEGA G 04 X 72,C,A,A,37.0,1244.0,5013.0,13.0,81.0,81.0,13.0,7.0,13.0,2.8462,15.358,61.8889,143.0,018-019-01-01,5 (+4 fr),2.0,4.0,4.0,4.0,Sim,28.107,Flowrack,6.0,fd
999039.0,PRESERVATIVO BLOWTEX SKYN PCT C/ 6,C,,C,36.0,,36.0,5.0,,5.0,2.0,,2.0,7.2,,7.2,0.0,017-023-01-02,0,4.0,24.0,0.0,0.0,Sim,nan,,2.0,apanha_c
6344.0,CALCIUM MAXX K2+VIT. D 2.000 UI C/ 60CAP,C,,C,36.0,,36.0,2.0,,2.0,3.0,,3.0,18.0,,18.0,3.0,012-058-02-02,0,2.0,12.0,8.0,12.0,Não,22.554,Prateleira,18.0,apanha_b
60739.0,HIDRORAL REIDRATANTE SABOR NATURAL 500ML,C,C,C,36.0,0.0,36.0,16.0,0.0,16.0,6.0,2.0,6.0,2.25,0.0,2.25,50.0,017-013-01-01,1 (+13 fr),2.0,20.0,0.0,10.0,Sim,24.516,Prateleira,14.0,apanha_c
4914.0,CISTEFLUX (CRANBERRY) - 500MG - CX C/ 30,C,B,C,36.0,2.0,60.0,15.0,2.0,15.0,3.0,4.0,3.0,2.4,1.0,4.0,0.0,017-033-01-01,0,1.0,12.0,0.0,6.0,Sim,25.512,Prateleira,11.0,apanha_c
76784.0,OMEGA 3 60 CAPS INTEGRALMÉDICA,C,A,B,36.0,15.0,126.0,18.0,2.0,18.0,6.0,11.0,6.0,2.0,7.5,7.0,5.0,017-021-01-01,0,3.0,6.0,5.0,6.0,Não,27.392,Prateleira,16.0,apanha_c
6354.0,CALCIUM MAXX ARTRO C/ 60CAP,C,,C,36.0,,36.0,2.0,,2.0,3.0,,3.0,18.0,,18.0,3.0,012-058-02-01,0,2.0,12.0,1.0,12.0,Não,22.512,Prateleira,19.0,apanha_b
76355.0,VO2 GEL BANANA 10 UNID,C,C,C,36.0,1.0,40.0,23.0,1.0,24.0,10.0,11.0,10.0,1.5652000000000001,1.0,1.6667,2.0,017-013-01-02,3,3.0,4.0,4.0,4.0,Não,20.207,Prateleira,21.0,apanha_c
732391.0,COND BABY MURIEL MENINO 100ML,C,,C,36.0,,36.0,15.0,,15.0,2.0,,2.0,2.4,,2.4,0.0,016-004-01-01,1,1.0,12.0,7.0,12.0,Não,21.585,Prateleira,13.0,apanha_c
999042.0,PRESERVATIVO SKYN EXTRA LUB PCT 3 UNID,C,,C,36.0,,36.0,8.0,,8.0,0.0,,0.0,4.5,,4.5,0.0,017-019-01-02,0,3.0,48.0,0.0,48.0,Sim,20.167,Prateleira,6.0,apanha_c
14430.0,DORALEX 1 G C/ 10 CP,C,C,B,36.0,1.0,96.0,5.0,1.0,6.0,2.0,2.0,2.0,7.2,1.0,16.0,3.0,017-030-01-01,1 (+37 fr),3.0,60.0,47.0,60.0,Sim,24.224,Prateleira,5.0,apanha_c
234129.0,ZOLPIDEM 10MG (B1)** C/ 30COMP,C,,C,36.0,,36.0,3.0,,3.0,0.0,,0.0,12.0,,12.0,0.0,018-001-01-01,0,4.0,60.0,0.0,60.0,Não,11.564,Prateleira,0.0,amostra
