,Ordem,Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fechada,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Fracionado,Tipo,Qtde Desvio Picking,local
2066,2067,60397,FD GER FIT CARE CONF ECONOMICA G 04X30,C,A,A,79.0,3058.0,12311.0,26.0,194.0,197.0,34.0,12.0,34.0,3.0385,15.7629,62.4924,199.0,018-037-01-01,6,2.0,4.0,3.0,4.0,Não,29.166,Prateleira,6.0,fd
2067,2068,1482,OLEO DE CARTAMO 1000MG - 120 CÁPS,C,C,C,79.0,2.0,103.0,28.0,2.0,30.0,7.0,9.0,7.0,2.8214,1.0,3.4333,0.0,017-003-01-02,1,2.0,12.0,15.0,5.0,Não,24.511,Prateleira,5.0,apanha_c
2068,2069,60489,SPIRULINA 20% 40G,C,,C,78.0,,78.0,9.0,,9.0,4.0,,4.0,8.6667,,8.6667,0.0,018-022-01-01,0,2.0,24.0,15.0,24.0,Não,14.163,Prateleira,6.0,pet
2069,2070,401100,CETOCONAZOL+DIP BETA+S NEO CREME 30G,C,,C,78.0,,78.0,22.0,,22.0,3.0,,3.0,3.5455,,3.5455,0.0,,0,0.0,80.0,0.0,0.0,Sim,,,11.0,
2070,2071,902306,METRONIDAZOL (AM) GEL 100MG/G C/ 50G,C,,C,78.0,,78.0,35.0,,35.0,10.0,,10.0,2.2286,,2.2286,0.0,016-023-01-01,0,2.0,30.0,0.0,0.0,Não,,,10.0,antibiotico
2071,2072,720025,"BETASOL 3,6MG 60 GEL CPS",C,B,B,77.0,5.0,257.0,27.0,2.0,29.0,12.0,4.0,12.0,2.8519,2.5,8.8621,0.0,,0,0.0,36.0,2.0,20.0,Sim,20.555,Prateleira,8.0,
2072,2073,867506,RIODEINE DERMO SUAVE TOP C/ 100ML SPRAY,C,,C,77.0,,77.0,17.0,,17.0,11.0,,11.0,4.5294,,4.5294,0.0,017-023-01-02,0 (+29 fr),1.0,30.0,8.0,10.0,Sim,27.414,Prateleira,7.0,apanha_c
2073,2074,63539,FD GER MASTER SOFT REGULAR G 10X8,C,A,B,76.0,121.0,1286.0,14.0,29.0,38.0,16.0,9.0,16.0,5.4286,4.172400000000001,33.8421,0.0,017-006-00-02,10,12.0,10.0,0.0,0.0,Não,,,18.0,fd
2074,2075,2260,PROPOMUNE EXTRATO PROPOLIS 400MG C/ 60C,C,,C,75.0,,75.0,35.0,,35.0,5.0,,5.0,2.1429,,2.1429,0.0,016-018-01-01,0,3.0,12.0,4.0,12.0,Não,24.451,Prateleira,11.0,apanha_c
2075,2076,76479,CRISP BAR TRUFA DE MARACUJA 12 UNIQUAL,C,B,C,75.0,7.0,103.0,46.0,3.0,47.0,20.0,20.0,20.0,1.6304,2.3333,2.1915,0.0,017-025-01-02,2,2.0,4.0,4.0,4.0,Não,24.391,Prateleira,29.0,apanha_c
2076,2077,2256,NUTRIDE VITAMINA D 2.000 UI - 60 CAPS,C,C,C,75.0,0.0,75.0,38.0,0.0,38.0,14.0,8.0,14.0,1.9737,0.0,1.9737,0.0,016-042-01-01,0 (+5 fr),1.0,12.0,11.0,12.0,Sim,27.168,Prateleira,17.0,apanha_c
2077,2078,60029,"ESPARADRAPO IMPERMEAVEL LARG. 25MM X 0,9",C,,C,75.0,,75.0,9.0,,9.0,0.0,,0.0,8.333300000000001,,8.333300000000001,0.0,,0,0.0,96.0,0.0,0.0,Não,,,29.0,
2078,2079,600096,CLINDAMICINA 300MG (AM) C/ 16CAP,C,,C,75.0,,75.0,22.0,,22.0,2.0,,2.0,3.4091,,3.4091,0.0,016-003-01-02,0,1.0,198.0,0.0,48.0,Não,22.416,Prateleira,3.0,antibiotico
2079,2080,732727,KIT BABY MURIEL MENINO SHA E COND 100ML,C,,C,74.0,,74.0,20.0,,20.0,7.0,,7.0,3.7,,3.7,0.0,017-011-01-02,0,2.0,12.0,0.0,12.0,Não,21.628,Prateleira,9.0,apanha_c
2080,2081,12661,ACECLOFENACO 100MG C/ 12COMP,C,,C,74.0,,74.0,21.0,,21.0,3.0,,3.0,3.5238,,3.5238,0.0,017-019-01-01,0,1.0,48.0,1.0,48.0,Não,25.282,Prateleira,10.0,apanha_c
2081,2082,60037,"FITA MICROPOROSA LARG. 50MM X 4,5M",C,,C,74.0,,74.0,9.0,,9.0,2.0,,2.0,8.2222,,8.2222,0.0,017-021-01-02,0,1.0,24.0,0.0,0.0,Não,,,23.0,apanha_c
2082,2083,1400,SQUEEZE,C,C,C,74.0,0.0,74.0,4.0,0.0,4.0,4.0,0.0,4.0,18.5,0.0,18.5,0.0,014-021-03-02,1 (+36 fr),3.0,60.0,30.0,30.0,Sim,17.085,Flowrack,1.0,
2083,2084,16423,AMOX+CLAVUL POT 875+125MG (AM) C/ 20CP,C,C,C,74.0,0.0,74.0,9.0,0.0,9.0,5.0,2.0,5.0,8.2222,0.0,8.2222,0.0,016-025-01-02,0,3.0,36.0,0.0,0.0,Não,,,3.0,antibiotico
2084,2085,60361,FD INF ENXUTITA JUMBINHO XXG 08X12,C,A,B,74.0,49.0,466.0,23.0,35.0,52.0,5.0,26.0,5.0,3.2174,1.4,8.961500000000001,0.0,017-036-00-02,0,4.0,8.0,0.0,0.0,Não,,,5.0,fd
2085,2086,64367,GEL DENTAL NATURAL BLACK 100G,C,C,C,74.0,0.0,74.0,9.0,0.0,9.0,5.0,4.0,5.0,8.2222,0.0,8.2222,2.0,017-017-01-02,2,2.0,18.0,16.0,18.0,Não,23.557,Prateleira,27.0,apanha_c
2086,2087,76314,VO2 GEL X-CAFFEINE TANGERINA 10 UNID,C,C,C,73.0,1.0,77.0,54.0,1.0,54.0,17.0,13.0,17.0,1.3519,1.0,1.4259,0.0,017-021-01-01,1,2.0,4.0,3.0,4.0,Não,20.417,Prateleira,15.0,apanha_c
2087,2088,61770,"RIOHEX GARD 0,12% 250ML",C,B,C,73.0,3.0,109.0,13.0,2.0,13.0,11.0,6.0,11.0,5.6154,1.5,8.3846,0.0,,0,0.0,12.0,0.0,0.0,Sim,,,0.0,
2088,2089,730267,UNHA FORT MURIEL C/ BLISTER 10ML,C,C,C,73.0,0.0,73.0,22.0,0.0,22.0,5.0,2.0,5.0,3.3182,0.0,3.3182,0.0,017-011-01-01,0,2.0,12.0,7.0,6.0,Não,21.684,Prateleira,5.0,apanha_c
2089,2090,612,JABUTI 75G,C,C,C,73.0,1.0,97.0,4.0,1.0,4.0,7.0,3.0,7.0,18.25,1.0,24.25,0.0,018-018-01-01,1 (+24 fr),1.0,24.0,0.0,24.0,Sim,14.101,Prateleira,2.0,pet
2090,2091,63877,LINEA ADOC STEVIA LIQ 25ML,C,,C,73.0,,73.0,23.0,,23.0,15.0,,15.0,3.1739,,3.1739,0.0,010-004-02-01,0,1.0,12.0,0.0,0.0,Sim,,,0.0,alimento
2091,2092,10900,GABAPENTINA 600MG (C1)** C/ 27CP,C,,C,73.0,,73.0,26.0,,26.0,1.0,,1.0,2.8077,,2.8077,0.0,018-005-01-02,0,2.0,56.0,0.0,56.0,Não,10.107,Prateleira,27.0,controlado
2092,2093,12084,ITRACONAZOL 100MG 1BLTX4CAP-,C,,C,73.0,,73.0,27.0,,27.0,1.0,,1.0,2.7037,,2.7037,0.0,,0,0.0,96.0,0.0,0.0,Sim,,,5.0,
2093,2094,76310,VO2 GEL MELANCIA 10 UNID,C,C,C,73.0,0.0,73.0,57.0,0.0,57.0,18.0,17.0,18.0,1.2807,0.0,1.2807,0.0,016-004-01-01,1,1.0,4.0,6.0,8.0,Não,27.327,Prateleira,18.0,apanha_c
2094,2095,292480,LACTUGOLD FRUTAS VERM 120ML,C,,C,73.0,,73.0,21.0,,21.0,11.0,,11.0,3.4762,,3.4762,0.0,017-009-01-01,0,1.0,40.0,3.0,15.0,Sim,21.398,Prateleira,10.0,apanha_c
2095,2096,732490,AGUA COLONIA BABY MENINO 100ML,C,C,C,72.0,2.0,96.0,28.0,1.0,28.0,19.0,6.0,19.0,2.5714,2.0,3.4286,0.0,016-028-01-01,2,2.0,12.0,2.0,12.0,Não,22.666,Prateleira,23.0,apanha_c
2096,2097,60418,FD GER SENSATY PREMIUM ECONOMICA EG04X18,C,A,A,72.0,1355.0,5492.0,28.0,182.0,186.0,30.0,7.0,30.0,2.5714,7.4451,29.5269,0.0,017-024-00-02,0,7.0,4.0,0.0,4.0,Sim,28.452,Prateleira,10.0,fd
2097,2098,64295,FISIOFORT BIS PREMIUM UN-DR TUB X 150GR,C,B,C,72.0,6.0,144.0,4.0,2.0,4.0,6.0,5.0,6.0,18.0,3.0,36.0,63.0,015-005-01-01,15,15.0,12.0,4.0,12.0,Não,23.242,Prateleira,16.0,apanha_a
2098,2099,63540,FD GER MASTER SOFT REGULAR EG 10X7,C,B,B,72.0,31.0,382.0,17.0,9.0,22.0,8.0,12.0,8.0,4.235300000000001,3.4444,17.3636,15.0,017-004-01-01,6,6.0,10.0,3.0,4.0,Não,28.515,Prateleira,14.0,fd
2099,2100,732476,AGUA COLONIA BABY MENINA 100ML,C,C,C,72.0,2.0,96.0,29.0,1.0,29.0,8.0,8.0,8.0,2.4828,2.0,3.3103,0.0,017-029-01-02,1 (+11 fr),5.0,12.0,7.0,12.0,Sim,22.585,Prateleira,27.0,apanha_c
2100,2101,63793,PIRAQUE BISCOITO SALGADO INTEGRAL 100G,C,,C,72.0,,72.0,10.0,,10.0,15.0,,15.0,7.2,,7.2,0.0,010-006-01-02,0,2.0,36.0,0.0,30.0,Sim,27.281,Prateleira,18.0,alimento
2101,2102,63878,LINEA ADOC STEVIA LIQ 60ML,C,,C,72.0,,72.0,19.0,,19.0,17.0,,17.0,3.7895,,3.7895,0.0,010-004-02-01,0,1.0,12.0,0.0,18.0,Sim,,,0.0,alimento
2102,2103,12721,ZOLPIDEM 10MG (B1)** C/ 20COMP,C,,C,72.0,,72.0,10.0,,10.0,1.0,,1.0,7.2,,7.2,0.0,018-005-01-01,0,2.0,60.0,48.0,60.0,Não,11.508,Prateleira,4.0,controlado
2103,2104,63794,PIRAQUE BISCOITO SALGADO 138G,C,,C,72.0,,72.0,6.0,,6.0,7.0,,7.0,12.0,,12.0,0.0,010-006-01-02,0,2.0,36.0,0.0,1.0,Sim,17.083,Flowrack,0.0,alimento
2104,2105,732537,SABONETE LIQ BABY MENINA 100ML,C,C,C,72.0,1.0,84.0,20.0,1.0,21.0,6.0,4.0,6.0,3.6,1.0,4.0,1.0,017-003-01-02,2,2.0,12.0,9.0,12.0,Não,22.665,Prateleira,17.0,apanha_c
2105,2106,60398,FD GER FIT CARE CONF ECONOMICA EG 04X26,C,A,A,71.0,1024.0,4167.0,28.0,166.0,168.0,31.0,16.0,31.0,2.5357,6.1687,24.8036,82.0,017-008-00-01,1,1.0,4.0,0.0,4.0,Não,28.516,Prateleira,12.0,fd
2106,2107,790777,TYFLEN 200MG/ML GTS FR C/ 15ML,C,,C,71.0,,71.0,7.0,,7.0,1.0,,1.0,10.1429,,10.1429,0.0,016-042-01-01,0,1.0,160.0,30.0,50.0,Não,27.245,Prateleira,3.0,apanha_c
2107,2108,63997,ENERGRIP C 1G (VITAMINA C) 1G - CX C/ 10,C,C,C,71.0,0.0,71.0,7.0,0.0,7.0,8.0,2.0,8.0,10.1429,0.0,10.1429,15.0,012-060-01-01,0 (+15 fr),1.0,50.0,40.0,40.0,Sim,9010.0,Flowrack,9.0,apanha_b
2108,2109,903206,LORATADINA 1MG/ML XPE 100ML,C,,C,71.0,,71.0,16.0,,16.0,8.0,,8.0,4.4375,,4.4375,0.0,016-030-01-01,1,1.0,24.0,1.0,25.0,Sim,22.435,Prateleira,13.0,apanha_c
2109,2110,76728,SINISTER MASS BAUNILHA 3KG POUCH,C,B,C,71.0,12.0,95.0,49.0,8.0,52.0,37.0,31.0,37.0,1.449,1.5,1.8269,0.0,,0,0.0,2.0,0.0,0.0,Não,,,13.0,
2110,2111,750369,LACTUDOSE FRUTAS VERMELHAS FR 120ML,C,,C,71.0,,71.0,26.0,,26.0,13.0,,13.0,2.7308,,2.7308,0.0,016-036-01-02,0 (+19 fr),1.0,36.0,9.0,11.0,Sim,24.242,Prateleira,7.0,apanha_c
2111,2112,76887,MALTODEXTRIN LIMAO POUCH 1KG,C,C,C,71.0,0.0,71.0,43.0,0.0,43.0,27.0,13.0,27.0,1.6512,0.0,1.6512,0.0,010-038-01-01,0,1.0,5.0,0.0,5.0,Sim,21.907,Ponta De G,11.0,ponta
2112,2113,110010,DORALGINA 25X4,C,,C,71.0,,71.0,45.0,,45.0,16.0,,16.0,1.5778,,1.5778,0.0,017-035-01-01,0,1.0,12.0,0.0,0.0,Sim,,,28.0,apanha_c
2113,2114,760030,OMEGATIVE 369 C/ 60CAPS GEL,C,,C,70.0,,70.0,21.0,,21.0,4.0,,4.0,3.3333,,3.3333,0.0,017-033-01-02,0,1.0,36.0,5.0,18.0,Sim,27.145,Prateleira,6.0,apanha_c
2114,2115,690373,PARACETAMOL 750MG C/ 20COMP,C,,C,70.0,,70.0,15.0,,15.0,2.0,,2.0,4.666700000000001,,4.666700000000001,0.0,017-003-01-02,0,1.0,200.0,0.0,0.0,Sim,,,8.0,apanha_c
2115,2116,421906,PREDNISOLONA  5MG C/ 20COMP,C,,C,70.0,,70.0,11.0,,11.0,3.0,,3.0,6.3636,,6.3636,0.0,017-011-01-02,0,1.0,100.0,17.0,50.0,Sim,25.263,Prateleira,19.0,apanha_c
2116,2117,401191,CETOCONAZOL+DIP BETA POM 30G,C,,C,70.0,,70.0,11.0,,11.0,4.0,,4.0,6.3636,,6.3636,0.0,,0,0.0,80.0,0.0,0.0,Sim,,,18.0,
2117,2118,137290,"NEOCOFLAN GEL C/30GR 11,6MG/GR 1BG",C,,C,70.0,,70.0,15.0,,15.0,11.0,,11.0,4.666700000000001,,4.666700000000001,0.0,,0,0.0,100.0,0.0,0.0,Sim,,,2.0,
2118,2119,62668,SULFERBEL CX C/ 50 MG 50CP,C,,C,70.0,,70.0,18.0,,18.0,10.0,,10.0,3.8889,,3.8889,0.0,017-041-01-01,0,1.0,30.0,0.0,0.0,Sim,,,19.0,apanha_c
2119,2120,610239,HISTADIN XPE 1MG/ML 100ML,C,,C,70.0,,70.0,5.0,,5.0,6.0,,6.0,14.0,,14.0,0.0,,0,0.0,35.0,0.0,0.0,Sim,,,2.0,
2120,2121,61812,CATALOGO CAPA DURA - MAXINUTRI,C,,C,70.0,,70.0,1.0,,1.0,0.0,,0.0,70.0,,70.0,0.0,017-001-01-01,0,11.0,10.0,0.0,0.0,Não,,,4.0,
2121,2122,231621,IBAND 150MG C/1 COMP,C,C,C,70.0,1.0,118.0,12.0,1.0,13.0,0.0,1.0,0.0,5.8333,1.0,9.0769,0.0,017-023-01-01,0,1.0,48.0,0.0,0.0,Não,,,5.0,apanha_c
2122,2123,62646,SULFA+TRI 400+80MG (AM) C/ 20COMP,C,,C,70.0,,70.0,17.0,,17.0,3.0,,3.0,4.1176,,4.1176,0.0,016-019-01-02,2,2.0,60.0,0.0,0.0,Não,,,1.0,antibiotico
2123,2124,430329,ACFOL 5MG C/40 COMP,C,,C,70.0,,70.0,17.0,,17.0,6.0,,6.0,4.1176,,4.1176,0.0,016-036-01-02,0,1.0,135.0,0.0,0.0,Sim,,,22.0,apanha_c
2124,2125,311921,CARBAMAZEPINA 200MG (C1)** C/ 30COMP,C,,C,69.0,,69.0,9.0,,9.0,0.0,,0.0,7.666700000000001,,7.666700000000001,0.0,018-001-01-02,0,1.0,50.0,0.0,0.0,Não,,,16.0,controlado
2125,2126,2238,TESTE DE GRAVIDEZ CONFIRME SEMANAS / 1,C,,C,69.0,,69.0,16.0,,16.0,4.0,,4.0,4.3125,,4.3125,0.0,017-029-01-02,0,3.0,18.0,0.0,18.0,Não,9010.0,Flowrack,9.0,apanha_c
2126,2127,60786,TYFLEN BEBE 100MG/ML SUSP C/15ML,C,,C,69.0,,69.0,18.0,,18.0,7.0,,7.0,3.8333,,3.8333,0.0,,0,0.0,60.0,0.0,0.0,Sim,,,7.0,
2127,2128,410198,AZITROMICINA SUSP ORAL 900MG (AM),C,,C,69.0,,69.0,17.0,,17.0,8.0,,8.0,4.058800000000001,,4.058800000000001,0.0,016-007-01-02,0,1.0,30.0,8.0,15.0,Não,25.246,Prateleira,8.0,antibiotico
2128,2129,61248,MASCARA DESCARTAVEL TNT 50 UNIDADES,C,C,C,69.0,2.0,149.0,1.0,2.0,2.0,1.0,2.0,1.0,69.0,1.0,74.5,0.0,,0,0.0,40.0,0.0,0.0,Sim,,,0.0,
2129,2130,76188,CRISP BAR TORTA DE LIMÃO 12 UNID,C,C,C,68.0,0.0,68.0,34.0,0.0,34.0,17.0,16.0,17.0,2.0,0.0,2.0,0.0,017-005-01-02,0,2.0,4.0,0.0,8.0,Não,20.354,Prateleira,47.0,apanha_c
2130,2131,76450,VO2 GEL X-CAFFEINE CHOCOLATE 10 UNID,C,C,C,68.0,2.0,76.0,51.0,2.0,52.0,17.0,16.0,17.0,1.3333,1.0,1.4615,0.0,017-021-01-01,0,1.0,4.0,0.0,8.0,Não,20.393,Prateleira,21.0,apanha_c
2131,2132,62361,F GARENA DP 60 FLACONETE 10 ML,C,C,C,68.0,0.0,68.0,52.0,0.0,52.0,14.0,6.0,14.0,1.3077,0.0,1.3077,2.0,016-014-01-02,0 (+11 fr),1.0,12.0,6.0,6.0,Sim,23.125,Prateleira,9.0,apanha_c
2132,2133,76313,VO2 GEL X-CAFFEINE GUARANA ACAI 10 UNID,C,,C,68.0,,68.0,45.0,,45.0,16.0,,16.0,1.5111,,1.5111,0.0,017-021-01-01,0,2.0,4.0,0.0,0.0,Não,,,6.0,apanha_c
2133,2134,62657,VENOCALM LOÇÃO CORPORAL C/ 150G,C,C,C,68.0,0.0,68.0,41.0,0.0,41.0,19.0,3.0,19.0,1.6585,0.0,1.6585,3.0,016-036-01-01,0 (+33 fr),1.0,36.0,6.0,10.0,Sim,24.434,Prateleira,17.0,apanha_c
2134,2135,19153,RESFEGRIPE 20 X 10 CAPS,C,C,C,68.0,0.0,68.0,48.0,0.0,48.0,14.0,3.0,14.0,1.4167,0.0,1.4167,6.0,016-040-01-01,1 (+22 fr),2.0,36.0,5.0,14.0,Sim,26.396,Prateleira,10.0,apanha_c
2135,2136,401422,LEVOFLOXACINO 500MG (AM) C/ 10COMP,C,,C,68.0,,68.0,24.0,,24.0,4.0,,4.0,2.8333,,2.8333,0.0,016-003-01-01,0,2.0,100.0,0.0,50.0,Não,22.268,Prateleira,6.0,antibiotico
2136,2137,400002,ACEBROFILINA INF 25MG 120ML,C,,C,68.0,,68.0,12.0,,12.0,6.0,,6.0,5.666700000000001,,5.666700000000001,0.0,017-035-01-02,0,1.0,40.0,0.0,0.0,Sim,,,31.0,apanha_c
2137,2138,61778,MARINHOS BLACK LINE FLAKES 30G,C,,C,68.0,,68.0,5.0,,5.0,3.0,,3.0,13.6,,13.6,0.0,018-022-00-01,0,1.0,24.0,0.0,0.0,Sim,,,2.0,pet
2138,2139,29350,CLOR FEXOFENADINA 180MG C/ 10COMP,C,,C,68.0,,68.0,12.0,,12.0,0.0,,0.0,5.666700000000001,,5.666700000000001,0.0,017-003-01-01,0,2.0,48.0,0.0,48.0,Não,21.352,Prateleira,4.0,apanha_c
2139,2140,62606,CETOCONAZOL 200MG C/ 30COMP,C,,C,67.0,,67.0,24.0,,24.0,2.0,,2.0,2.7917,,2.7917,0.0,,0,0.0,200.0,0.0,200.0,Sim,9010.0,Flowrack,8.0,
2140,2141,63652,CHUPETA 100% SILICONE OT2 M,C,C,C,67.0,1.0,73.0,26.0,1.0,27.0,11.0,11.0,11.0,2.5769,1.0,2.7037,0.0,017-021-01-02,0,2.0,6.0,3.0,6.0,Não,27.475,Prateleira,6.0,apanha_c
2141,2142,60495,JABUTI 300G,C,C,C,67.0,1.0,79.0,4.0,1.0,5.0,2.0,3.0,2.0,16.75,1.0,15.8,0.0,018-018-00-02,0,3.0,12.0,1.0,12.0,Não,14.202,Prateleira,4.0,pet
2142,2143,920190,LORITIL 1MG/ML 100ML,C,,C,67.0,,67.0,14.0,,14.0,3.0,,3.0,4.7857,,4.7857,0.0,016-004-01-02,0,1.0,24.0,4.0,30.0,Sim,26.288,Prateleira,9.0,apanha_c
2143,2144,63355,MULTISORO JET SPRAY  NASAL,C,,C,66.0,,66.0,11.0,,11.0,10.0,,10.0,6.0,,6.0,0.0,017-033-01-02,0,1.0,25.0,0.0,0.0,Sim,,,5.0,apanha_c
2144,2145,63882,LINEA ADOC SUCRAL LIQ PCK (2 75ML+1 25ML,C,,C,66.0,,66.0,20.0,,20.0,14.0,,14.0,3.3,,3.3,0.0,010-006-02-01,0,1.0,11.0,0.0,0.0,Sim,,,0.0,alimento
2145,2146,730037,OLEO CORPORAL AMENDOAS C/ BAUNILHA 100ML,C,C,C,66.0,0.0,66.0,20.0,0.0,20.0,6.0,5.0,6.0,3.3,0.0,3.3,0.0,017-011-01-02,0,1.0,12.0,1.0,12.0,Não,22.625,Prateleira,11.0,apanha_c
2146,2147,925142,CISTEIL 600MG 16ENV C/5G,C,,C,66.0,,66.0,19.0,,19.0,0.0,,0.0,3.4737,,3.4737,0.0,,0,0.0,60.0,4.0,15.0,Não,21.225,Prateleira,1.0,
2147,2148,77241,DARK BAR CREME DE COCO CASTANHA 8 UND,C,B,C,66.0,7.0,94.0,35.0,6.0,37.0,17.0,17.0,17.0,1.8857,1.1667,2.5405,0.0,016-004-01-01,6,6.0,4.0,6.0,4.0,Não,24.378,Prateleira,17.0,apanha_c
2148,2149,60517,AG FRALDAS CAPRICHO BUMMIS G,C,,C,66.0,,66.0,11.0,,11.0,2.0,,2.0,6.0,,6.0,0.0,018-034-01-01,0,1.0,24.0,0.0,24.0,Não,17.071,Flowrack,0.0,amostra
2149,2150,12904,CICLOBENZAPRINA CLOR  5MG C/ 30COMP,C,,C,66.0,,66.0,10.0,,10.0,0.0,,0.0,6.600000000000001,,6.600000000000001,0.0,,0,0.0,60.0,0.0,0.0,Não,,,0.0,
2150,2151,76730,SINISTER MASS MORANGO 3KG POUCH,C,B,C,66.0,14.0,94.0,50.0,11.0,54.0,37.0,27.0,37.0,1.32,1.2727,1.7407,0.0,,0,0.0,2.0,0.0,0.0,Não,,,17.0,
2151,2152,60772,NANO ALIVE LOCAO SPRAY 60 ML,C,,C,65.0,,65.0,15.0,,15.0,7.0,,7.0,4.3333,,4.3333,1.0,017-033-01-01,1 (+17 fr),1.0,60.0,27.0,30.0,Sim,20.575,Prateleira,26.0,apanha_c
2152,2153,400132,CEFTRIAXONA SOD 1G (AM) C/ 1AMP IM,C,,C,65.0,,65.0,11.0,,11.0,1.0,,1.0,5.9091,,5.9091,0.0,016-003-01-01,0,6.0,60.0,15.0,60.0,Não,25.328,Prateleira,2.0,antibiotico
2153,2154,12275,"CABERGOLINA 0,50 MG X 2",C,,C,65.0,,65.0,16.0,,16.0,2.0,,2.0,4.0625,,4.0625,0.0,017-039-01-01,0,1.0,100.0,0.0,50.0,Não,22.322,Prateleira,7.0,apanha_c
2154,2155,76329,VO2 GEL FRUTAS VERMELHAS 10UNID,C,C,C,65.0,1.0,69.0,39.0,1.0,39.0,17.0,16.0,17.0,1.6667,1.0,1.7692,0.0,017-021-01-01,0,3.0,4.0,0.0,4.0,Não,24.392,Prateleira,13.0,apanha_c
2155,2156,70796,MALTODEXTRIN GUARANA POUCH 1KG,C,C,C,65.0,0.0,65.0,36.0,0.0,36.0,14.0,13.0,14.0,1.8056,0.0,1.8056,0.0,010-030-01-02,0,1.0,5.0,0.0,5.0,Não,29.904,Ponta De G,14.0,ponta
2156,2157,76355,VO2 GEL BANANA 10 UNID,C,C,C,65.0,0.0,65.0,36.0,0.0,36.0,16.0,15.0,16.0,1.8056,0.0,1.8056,0.0,017-013-01-02,0,1.0,4.0,1.0,4.0,Não,23.323,Prateleira,9.0,apanha_c
2157,2158,63679,FD GER MASTER SOFT PANTS REGULAR G/EG8X8,C,A,B,65.0,40.0,385.0,18.0,32.0,46.0,11.0,38.0,11.0,3.6111,1.25,8.3696,0.0,017-030-00-01,0,1.0,8.0,0.0,0.0,Não,,,8.0,fd
2158,2159,60485,TROPICAIS DIA A DIA 95G,C,,C,64.0,,64.0,8.0,,8.0,8.0,,8.0,8.0,,8.0,0.0,018-018-01-01,0,1.0,24.0,0.0,0.0,Sim,,,2.0,pet
2159,2160,63541,BSF BLACK SOLDIER FLY CRISPS 30G,C,,C,64.0,,64.0,8.0,,8.0,9.0,,9.0,8.0,,8.0,0.0,018-020-01-01,0 (+9 fr),1.0,24.0,0.0,24.0,Sim,14.105,Prateleira,6.0,pet
2160,2161,29959,SIMETICONA 125MG C/ 10CAPS,C,,C,64.0,,64.0,9.0,,9.0,3.0,,3.0,7.1111,,7.1111,0.0,017-007-01-02,0,1.0,96.0,21.0,30.0,Sim,26.455,Prateleira,2.0,apanha_c
2161,2162,863126,RIODEINE DERMO SUAVE TOP C/ 100ML ALMOT,C,,C,64.0,,64.0,14.0,,14.0,4.0,,4.0,4.571400000000001,,4.571400000000001,0.0,017-005-01-02,0,1.0,30.0,7.0,30.0,Não,23.354,Prateleira,3.0,apanha_c
2162,2163,62533,WOBBLER BUMMIS PANTS,C,,C,64.0,,64.0,19.0,,19.0,0.0,,0.0,3.3684,,3.3684,0.0,,0,0.0,150.0,205.0,150.0,Não,17.536,Prateleira,4.0,
2163,2164,12372,PAROXETINA 20MG (C1)** C/ 30COMP,C,,C,63.0,,63.0,18.0,,18.0,1.0,,1.0,3.5,,3.5,0.0,018-003-01-01,0,1.0,48.0,28.0,48.0,Não,11.483,Prateleira,4.0,controlado
2164,2165,14515,LOSARTANA POT 100MG 30CP,C,,C,63.0,,63.0,25.0,,25.0,2.0,,2.0,2.52,,2.52,0.0,,0,0.0,48.0,52.0,48.0,Não,22.452,Prateleira,2.0,
2165,2166,1059376,ESPAÇADOR AEROSSOL CLEAR GTECH AD INF,C,C,C,63.0,0.0,63.0,21.0,0.0,21.0,10.0,1.0,10.0,3.0,0.0,3.0,0.0,017-003-01-02,1 (+4 fr),1.0,50.0,1.0,2.0,Sim,22.707,Prateleira,2.0,apanha_c
2166,2167,311925,CARBAMAZEPINA 400MG (C1)** C/ 30COMP,C,,C,63.0,,63.0,15.0,,15.0,1.0,,1.0,4.2,,4.2,0.0,018-001-01-02,0,1.0,50.0,45.0,50.0,Não,10.227,Prateleira,23.0,controlado
2167,2168,60453,CARNIVOROS DE SUPERFICE 85G,C,,C,63.0,,63.0,5.0,,5.0,2.0,,2.0,12.6,,12.6,0.0,018-018-01-01,0,1.0,24.0,15.0,24.0,Não,14.121,Prateleira,8.0,pet
2168,2169,76907,CRISP BAR CHURROS 12 UNID,C,C,C,62.0,1.0,66.0,34.0,1.0,34.0,16.0,14.0,16.0,1.8235,1.0,1.9412,0.0,017-003-01-01,0,1.0,4.0,0.0,4.0,Não,20.518,Prateleira,36.0,apanha_c
2169,2170,60881,CURATIVO PROTETOR CALCANHAR C/14,C,,C,62.0,,62.0,15.0,,15.0,4.0,,4.0,4.1333,,4.1333,0.0,017-011-01-01,0,1.0,40.0,0.0,40.0,Não,24.205,Prateleira,8.0,apanha_c
