Código,Descrição,Qtde em Receb.,Estoque Armaz.,Apanha,Permite Frac.,Ender.Cx.Fechada,Embal.,Capacidade,Estoque,Apanha.1,Ender.Fracionado,Tipo,Embal..1,Capacidade.1,Estoque.1
20000063270.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CAPS,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000011223.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CAPS,0.0,0.0,Sim,Não,018-002-01-02,100.0,1.0,0,Sim,11.903,Ponta De G,1.0,300.0,0.0
20000014156.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CPDS RE,0.0,0.0,Sim,Não,018-003-01-02,84.0,5.0,4,Sim,11.052,Flowrack,1.0,252.0,261.0
20000062611.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CPS,0.0,0.0,Sim,Não,018-007-01-02,200.0,1.0,1,Sim,10.907,Ponta De G,1.0,200.0,155.0
20000011372.0,CLOR LERCANIDIPINO 10MG C/ 30COMP,0.0,0.0,Sim,Sim,010-016-02-01,48.0,4.0,1 (+26 fr),Sim,26.436,Prateleira,1.0,48.0,37.0
20000890260.0,CLOR LOPERAMIDA 2MG C/ 12CPR,0.0,0.0,Sim,Sim,010-018-01-01,200.0,1.0,0,Sim,23.107,Prateleira,1.0,50.0,0.0
20000890262.0,CLOR LOPERAMIDA 2MG C/ 200CPR,0.0,0.0,Não,Sim,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000062613.0,CLOR LOPERAMIDA 2MG C/ 200CPR,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000040022.0,CLOR METFORMINA 500MG C/ 30COMP,0.0,0.0,Não,Não,,56.0,0.0,0,Não,,,1.0,0.0,0.0
20000012425.0,CLOR METFORMINA 500MG C/ 60COMP,0.0,0.0,Não,Sim,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000012426.0,CLOR METFORMINA 850MG C/ 60COMP,0.0,0.0,Sim,Sim,,40.0,2.0,0,Sim,,,1.0,12.0,0.0
20000011386.0,CLOR METILFENIDATO (A3)** 10MG C/30,0.0,0.0,Sim,Não,018-008-01-01,60.0,10.0,12,Sim,11.905,Ponta De G,1.0,300.0,280.0
20000011387.0,CLOR METILFENIDATO (A3)** 10MG C/60,0.0,0.0,Sim,Não,018-004-01-01,60.0,4.0,0,Sim,10.905,Ponta De G,1.0,180.0,0.0
20000011794.0,CLOR NEBIVOLOL 5MG 2BLX15 COM,0.0,0.0,Não,Não,,48.0,0.0,0,Sim,20.045,Flowrack,1.0,192.0,0.0
20000011797.0,CLOR NEBIVOLOL 5MG 4BLX15 COM,0.0,0.0,Sim,Não,016-014-01-01,56.0,2.0,1,Sim,21.127,Prateleira,1.0,56.0,22.0
20000021271.0,CLOR PIOGLITAZONA 30MG C/30 COM,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000012194.0,CLOR SERTRALINA 100MG (C1)** C/ 14COMP,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000016054.0,CLOR SERTRALINA 100MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-002-01-02,48.0,1.0,0,Sim,10.141,Prateleira,1.0,48.0,0.0
20000011512.0,CLOR SERTRALINA 100MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-004-01-01,48.0,3.0,0,Sim,11.106,Prateleira,1.0,96.0,0.0
20000404696.0,CLOR SERTRALINA 100MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-006-01-01,100.0,1.0,0,Sim,10.228,Prateleira,1.0,100.0,11.0
20000012192.0,CLOR SERTRALINA 50MG (C1)** C/ 20COMP,0.0,0.0,Sim,Não,,60.0,2.0,0,Não,,,1.0,0.0,0.0
20000012193.0,CLOR SERTRALINA 50MG (C1)** C/ 28COMP,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000034016.0,CLOR SERTRALINA 50MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-002-01-02,48.0,1.0,0,Sim,11.182,Prateleira,1.0,60.0,77.0
20000016055.0,CLOR SERTRALINA 50MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-002-01-01,60.0,3.0,0,Sim,10.564,Prateleira,1.0,120.0,46.0
20000404603.0,CLOR SERTRALINA 50MG (C1)** C/ 30COMP,0.0,0.0,Sim,Não,018-001-01-01,100.0,1.0,0,Não,,,1.0,0.0,0.0
20000011521.0,CLOR SERTRALINA 50MG (C1) **C/ 30COMP,0.0,0.0,Sim,Não,018-001-01-01,60.0,6.0,0,Sim,11.061,Flowrack,1.0,180.0,12.0
20000011356.0,"CLOR TANSULOSINA 0,4MG C/ 20",0.0,0.0,Não,Sim,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000409860.0,"CLOR TANSULOSINA 0,4MG C/ 30",0.0,0.0,Não,Sim,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000011581.0,"CLOR TANSULOSINA 0,4MG C/ 30",0.0,33.0,Sim,Não,015-015-01-01,56.0,4.0,4,Sim,20.043,Flowrack,1.0,224.0,170.0
20000016028.0,"CLOR TANSULOSINA 0,4MG C/ 30",0.0,0.0,Não,Não,,56.0,0.0,0,Sim,26.121,Prateleira,1.0,56.0,0.0
20000011582.0,"CLOR TANSULOSINA 0,4MG C/ 60",0.0,0.0,Sim,Não,010-012-01-02,40.0,2.0,2,Sim,21.558,Prateleira,1.0,40.0,57.0
20000016122.0,"CLOR TANSULOSINA 0,4MG C/ 60",0.0,0.0,Sim,Sim,010-016-02-01,40.0,3.0,0 (+25 fr),Sim,26.261,Prateleira,1.0,20.0,44.0
20000748064.0,CLOR TETRACICLINA 500MG (AM) C/8 CAPS,0.0,0.0,Sim,Não,016-003-01-01,100.0,1.0,0,Sim,9010.0,Flowrack,1.0,100.0,29.0
20000012413.0,CLOR TRAMADOL 100MG (A2)**C/10 CR LIB.PR,0.0,0.0,Sim,Não,018-001-01-02,60.0,2.0,0,Sim,10.124,Prateleira,1.0,60.0,18.0
20000011922.0,CLOR TRAMADOL 100MG (A2)**C/10 CR LIB.PR,0.0,0.0,Sim,Não,018-003-01-02,60.0,3.0,2,Sim,10.073,Flowrack,1.0,180.0,211.0
20000012101.0,CLOR TRAMADOL 100MG/ML (A2)** SOL 15ML,0.0,0.0,Sim,Não,018-001-01-02,120.0,2.0,0,Sim,11.085,Flowrack,1.0,240.0,0.0
20000021151.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,0.0,0.0,Sim,Não,018-002-01-01,60.0,1.0,0,Não,,,1.0,0.0,0.0
20000010462.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,0.0,14.0,Sim,Não,018-002-01-01,60.0,6.0,6,Sim,10.081,Flowrack,1.0,300.0,259.0
20000014155.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,0.0,0.0,Sim,Não,018-005-01-02,60.0,3.0,2,Sim,11.168,Prateleira,1.0,60.0,0.0
20000063310.0,CLOR TRAMADOL 50MG (A2)** 10CAPS,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000011358.0,CLOR TRAZODONA 100MG (C1)** 2BL15,0.0,0.0,Sim,Não,018-002-01-01,48.0,4.0,0,Sim,10.082,Flowrack,1.0,126.0,54.0
20000011357.0,CLOR TRAZODONA 50MG (C1)** 4X15C,0.0,4.0,Sim,Não,018-002-01-02,56.0,5.0,5,Sim,11.083,Flowrack,1.0,168.0,110.0
20000029309.0,CLOR TRAZODONA(C1) 100MG 2BLX15COMP REV,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000029310.0,CLOR TRAZODONA(C1) 50MG 4BLX15 COMP REV,0.0,0.0,Não,Não,,56.0,0.0,0,Não,,,1.0,0.0,0.0
20000101955.0,CLORATADD D XPE 60ML - EMS,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000101051.0,CLORATADD XAROPE 100ML,0.0,0.0,Sim,Não,014-018-01-02,60.0,5.0,3,Sim,23.076,Flowrack,1.0,75.0,79.0
20000102122.0,CLORATADD 10MG C/ 12COMP,0.0,16.0,Sim,Não,015-019-01-02,60.0,5.0,4,Sim,23.031,Flowrack,1.0,200.0,137.0
20000029021.0,CLOR.DULOXETINA (C1) 30MG C/15 CAP -NQ,0.0,0.0,Não,Não,,50.0,0.0,0,Sim,10.168,Prateleira,1.0,50.0,0.0
20000029255.0,CLOR.DULOXETINA (C1) 30MG 2BLTX15 CAP -N,0.0,0.0,Não,Não,,50.0,0.0,0,Sim,10.183,Prateleira,1.0,50.0,0.0
20000029256.0,CLOR.DULOXETINA(C1) 60MG 3BLX10 CAPS-NQ,0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000000283.0,CLORELA 400MG 60 CAPS MAXINUTRI,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000062372.0,CLORELLA ALGA (MIN 60% PROTEINAS),0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000001412.0,CLORESIL (CLORETO DE MAGNESIO P.A) 500MG,0.0,0.0,Sim,Sim,010-044-02-02,12.0,5.0,0,Sim,27.071,Flowrack,1.0,84.0,60.0
20000001786.0,CLORESIL CLORETO DE MAGNESIO 500MG 100C,0.0,1.0,Sim,Não,012-056-01-02,12.0,2.0,2,Sim,27.105,Prateleira,1.0,12.0,19.0
20000001174.0,CLORESTEN SHAMP 200 ML,0.0,0.0,Não,Sim,,40.0,0.0,0,Não,,,1.0,0.0,0.0
20000001167.0,CLORESTEN SHAMP 500 ML,0.0,0.0,Não,Sim,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000504504.0,CLORETO DE MAGNESIO P.A 500MG - 60CÁPS,0.0,167.0,Sim,Não,010-044-02-02,12.0,6.0,5,Sim,21.086,Flowrack,1.0,84.0,82.0
20000001583.0,CLORETO DE MAGNESIO P.A 625MG 60CAPS,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000064568.0,CLORETO DE MAGNESIO POTE 33G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000061771.0,CLORETO DE POTASSIO,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000064554.0,CLOREXIDINA 1% FARMAX ANTISSEPTICO 30ML,0.0,7.0,Sim,Não,017-041-01-02,12.0,2.0,2,Sim,24.325,Prateleira,1.0,12.0,12.0
20000903008.0,CLORIDRATO BROMEXINA INF4MG 120ML GEOLAB,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000029244.0,CLOR.LERCANIDIPINO10MG 3BLT10 COM REV-NQ,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000029246.0,CLOR.LERCANIDIPINO20MG 3BLT 10COM REV-NQ,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000234270.0,"CLORMADINONA+ETINIL 2+0,3MG C/ 21COMP",0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000037051.0,"CLORMADINONA+ETINIL 2+0,3MG C/ 21COMP",0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000415472.0,"CLORMADINONA+ETINIL 2+0,3MG C/ 21COMP",0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000040023.0,CLOR.METFORMINA 850MG 3BT10 COM REV-MLB,0.0,0.0,Não,Sim,,56.0,0.0,0,Não,,,1.0,0.0,0.0
20000021272.0,CLOR.PIOGLITAZONA 15MG C/15 COM-NQ,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000021279.0,CLOR.PIOGLITAZONA 30MG C/15 COM-NQ,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000021118.0,CLOR.SIBUTRAMINA (B2)*15MG 3BLTX10CAP-NQ,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000010235.0,"CLORTALIDONA 12,5MG C/ 60COMP",0.0,52.0,Sim,Não,015-025-01-02,84.0,2.0,2,Sim,25.072,Flowrack,1.0,336.0,245.0
20000010233.0,CLORTALIDONA 25MG C/ 60COMP,0.0,10.0,Sim,Não,014-026-02-02,84.0,4.0,4,Sim,25.044,Flowrack,1.0,252.0,177.0
20000010234.0,CLORTALIDONA 50MG C/ 30COMP,0.0,0.0,Sim,Não,015-027-01-02,84.0,7.0,4,Sim,29.056,Flowrack,1.0,252.0,184.0
20000012120.0,CLORTALIDONA 50MG C/ 30COMP,0.0,0.0,Não,Não,,84.0,0.0,0,Não,,,1.0,0.0,0.0
20000134154.0,CLOTRIMAZOL CR DERM 20G NEO Q G,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000010040.0,CLOTRIMAZOL CR DERM 20GR,0.0,0.0,Sim,Não,015-023-01-02,56.0,13.0,5,Sim,21.011,Flowrack,1.0,328.0,198.0
20000012634.0,CLOTRIMAZOL CR DERM 20GR,0.0,0.0,Sim,Não,015-023-01-01,56.0,3.0,0,Não,,,1.0,0.0,0.0
20000010448.0,CLOTRIMAZOL 10MG CR VAG 35G+6AP,0.0,0.0,Sim,Não,014-014-02-01,48.0,4.0,0,Sim,27.015,Flowrack,1.0,48.0,0.0
20000012347.0,CLOTRIMAZOL 10MG CR VAG 35G+6AP,0.0,0.0,Sim,Sim,017-033-01-01,48.0,1.0,0,Sim,9010.0,Flowrack,1.0,48.0,0.0
20000029176.0,CLOTRIMAZOL 10MG/G CR VG 35G + 6 APLIC N,0.0,0.0,Sim,Sim,,48.0,1.0,0,Sim,,,1.0,9.0,0.0
20000029174.0,CLOTRIMAZOL 20MG/G CR VG 20G + 3 APLIC N,0.0,0.0,Sim,Não,,48.0,1.0,0,Não,,,1.0,0.0,0.0
20000012346.0,CLOTRIMAZOL 20MG/GCR VG20G+3APLI-GD,0.0,0.0,Sim,Sim,010-016-02-02,48.0,2.0,0,Sim,21.555,Prateleira,1.0,24.0,12.0
20000012514.0,CLOTRIMAZOL+ACET DEXA CR 40G,0.0,0.0,Sim,Não,015-003-01-01,56.0,3.0,0,Sim,20.066,Flowrack,1.0,168.0,43.0
20000000894.0,"COBAPETIT 0,8 MG/ML+4MG/G C/ 100ML",0.0,0.0,Sim,Sim,016-026-01-01,24.0,2.0,0 (+16 fr),Sim,27.123,Prateleira,1.0,24.0,14.0
20000501012.0,"COCICHIMIL 0,5MG C/20 COMP",0.0,0.0,Não,Não,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000062473.0,"COCICHIMIL 0,5MG 30CPRS",0.0,0.0,Não,Não,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000001328.0,COELHOS ORNAMENTAIS FILHOTES 500G,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000001324.0,"COELHOS ORNAMENTAIS 0,500 GR",0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000063920.0,COENZIMA Q10 POTE COM 30 CÁPSULAS,0.0,0.0,Sim,Não,015-005-01-01,6.0,15.0,14,Sim,27.286,Prateleira,1.0,60.0,34.0
20000063921.0,COENZIMA Q10 POTE COM 60 CÁPSULAS,0.0,0.0,Sim,Não,017-017-01-02,6.0,10.0,0,Sim,26.571,Prateleira,1.0,42.0,38.0
20000001939.0,COENZIMA Q10 100MG 60 CAPS,0.0,1.0,Sim,Não,017-007-01-01,12.0,8.0,8,Sim,27.458,Prateleira,1.0,12.0,12.0
20000001423.0,COENZIMA Q10 50MG - 60 CÁPS,0.0,0.0,Sim,Não,017-007-01-02,12.0,3.0,4,Sim,27.457,Prateleira,1.0,12.0,10.0
20000000485.0,COGUMELO AGARICUS 300MG 60CAP MAXINUTRI,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000611168.0,COLACT 667 MG/ML FR 120ML UQ-FARMA,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20000611176.0,COLACT 667MG/ML AMEIXA XPE 120ML,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20000611169.0,COLACT 667MG/ML LIQ FRUTAS 120ML,0.0,0.0,Não,Sim,,35.0,0.0,0,Não,,,1.0,0.0,0.0
20006063381.0,COLÁGENO - 60 CAPS BRA,0.0,0.0,Sim,Não,017-029-01-01,12.0,2.0,0,Não,,,1.0,0.0,0.0
20000063088.0,COLAGENO DOG TABS 72G,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000973.0,"COLAGENO HIDRO FEMME+VIT. A,C,D,E",0.0,12.0,Sim,Não,016-006-01-02,12.0,4.0,4,Sim,24.377,Prateleira,1.0,12.0,10.0
20000001570.0,COLAGENO HIDRO 2EM1 SACHE ORIGINAL,0.0,2.0,Sim,Sim,016-018-01-01,6.0,2.0,1 (+3 fr),Sim,27.243,Prateleira,1.0,3.0,3.0
20000001572.0,COLAGENO HIDRO 2EM1 SACHE SORTIDOS,0.0,65.0,Sim,Sim,017-033-01-02,6.0,3.0,2 (+4 fr),Sim,27.186,Prateleira,1.0,4.0,3.0
20000002286.0,COLAGENO HIDRO 2EM1 SCH FRUTAS VER 30X10,0.0,20.0,Sim,Sim,016-020-01-01,6.0,5.0,3 (+5 fr),Sim,20.576,Prateleira,1.0,3.0,1.0
20000002288.0,COLAGENO HIDRO 2EM1 SCH MANG/MARAC 30X10,0.0,0.0,Não,Sim,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000002284.0,COLAGENO HIDRO 2EM1 SCH UVA VERDE 30X10G,0.0,0.0,Sim,Sim,016-028-01-02,6.0,2.0,0,Sim,24.496,Prateleira,1.0,4.0,0.0
20000001449.0,COLAGENO HIDRO 2EM1 250G AMORA MAX,0.0,57.0,Sim,Sim,017-013-01-02,6.0,1.0,1 (+2 fr),Sim,20.472,Prateleira,1.0,6.0,6.0
20000001436.0,COLAGENO HIDRO 2EM1 250G FRUT VER,0.0,56.0,Sim,Sim,010-010-02-01,6.0,8.0,7 (+5 fr),Sim,23.147,Prateleira,1.0,6.0,6.0
20000001451.0,COLAGENO HIDRO 2EM1 250G LICHIA,0.0,0.0,Não,Não,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000002290.0,COLAGENO HIDRO 2EM1 250G MANGA/MARACUJA,0.0,0.0,Sim,Sim,016-022-01-01,6.0,2.0,2 (+2 fr),Sim,27.161,Prateleira,1.0,4.0,0.0
20000001453.0,COLAGENO HIDRO 2EM1 250G UVA VER,0.0,15.0,Sim,Sim,016-018-01-02,6.0,4.0,3 (+7 fr),Sim,20.458,Prateleira,1.0,3.0,0.0
20000001447.0,COLAGENO HIDRO 2EM1 270G CAPPUCINO,0.0,1.0,Sim,Sim,016-018-01-02,6.0,2.0,2 (+2 fr),Sim,23.145,Prateleira,1.0,4.0,3.0
20000001455.0,COLAGENO HIDROLISADO 2EM1 250G ORIGINAL,0.0,13.0,Sim,Não,017-021-01-02,6.0,3.0,3,Sim,20.471,Prateleira,1.0,6.0,1.0
20000000571.0,COLAGENO HIDRO+VIT.C 400MG 60CAPS,0.0,0.0,Sim,Não,012-048-02-02,12.0,2.0,2,Sim,24.497,Prateleira,1.0,24.0,18.0
20000061454.0,COLAGENO TIPO II 620MG 30 CAPS,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000001465.0,COLAGENO VERISOL DERMUP 90 CAPS,0.0,15.0,Sim,Não,010-038-02-01,12.0,3.0,3,Sim,20.513,Prateleira,1.0,24.0,19.0
20000002274.0,COLAGENO VERISOL FRUTAS VERMELHAS SACHE,0.0,73.0,Sim,Sim,012-060-01-02,6.0,5.0,4 (+2 fr),Sim,27.166,Prateleira,1.0,4.0,0.0
20000002279.0,COLAGENO VERISOL FRUTAS VERMELHAS 250G,0.0,8.0,Sim,Sim,012-048-02-02,6.0,2.0,1 (+4 fr),Sim,24.554,Prateleira,1.0,4.0,1.0
20000003530.0,COLAGENO VERISOL MANGA / MARACUJA SACHE,0.0,0.0,Sim,Sim,016-022-01-02,6.0,2.0,0,Sim,20.438,Prateleira,1.0,6.0,5.0
20000001574.0,COLAGENO VERISOL NATURAL SACHE,0.0,2.0,Sim,Sim,016-022-01-01,6.0,2.0,2,Sim,23.208,Prateleira,1.0,3.0,3.0
20000001445.0,COLAGENO VERISOL NATURAL 250G,0.0,0.0,Sim,Não,016-038-01-02,6.0,14.0,10,Sim,24.537,Prateleira,1.0,6.0,5.0
20000002276.0,COLAGENO VERISOL UVA VERDE SACHE,0.0,0.0,Sim,Sim,017-041-01-02,6.0,8.0,5 (+3 fr),Sim,27.201,Prateleira,1.0,6.0,4.0
20000002283.0,COLAGENO VERISOL UVA VERDE 250G,0.0,59.0,Sim,Não,016-006-01-02,6.0,6.0,6,Sim,20.474,Prateleira,1.0,6.0,0.0
20000061456.0,COLAGENO VERISOL 420MG 100+20 CAPS,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000004759.0,COLAGENO VERISOL+Q10SACHÊ LIMÃO SIC 30X5,0.0,2.0,Sim,Sim,016-004-01-02,6.0,3.0,3 (+2 fr),Sim,24.492,Prateleira,1.0,3.0,3.0
20000063922.0,"COLAGENTEK BEAUTY 3,5G MAÇÃ COM CANELA",0.0,0.0,Sim,Não,017-017-01-01,6.0,2.0,0,Não,,,1.0,0.0,0.0
20000063923.0,COLAGENTEK 30 SACHÊS DE 10G - SORTIDOS,0.0,0.0,Sim,Não,017-035-01-02,6.0,2.0,0,Sim,23.302,Prateleira,1.0,6.0,1.0
20000801154.0,COLCHÃO BICHINHO CHIC CONFORTO PRETO-M,0.0,0.0,Não,Não,,0.0,0.0,0,Sim,15.103,Prateleira,1.0,1.0,1.0
20000801156.0,COLCHÃO BICHINHO CHIC CONFORTO VERMEL-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801155.0,COLCHÃO BICHINHO CHIC RESIST MARROM-G,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000062430.0,"COLCHICINA 0,5MG 20CPRS",0.0,0.0,Não,Não,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000019026.0,"COLCHICINA 0,5MG 30CPRS",0.0,0.0,Não,Sim,,96.0,0.0,0,Não,,,1.0,0.0,0.0
20000061445.0,COLCHONETE BIOFRESH,0.0,32.0,Sim,Não,018-028-01-01,1.0,6.0,6,Não,,,0.0,0.0,0.0
20000061949.0,COLCHONETE 03 57X37 SORTIDO LISO,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061950.0,COLCHONETE 04 65X42 SORTIDO LISO,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061951.0,COLCHONETE 05 74X45 SORTIDO LISO,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061952.0,COLCHONETE 06 84X50 SORTIDO LISO,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000061953.0,COLCHONETE 07 94X56 SORTIDO LISO,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801654.0,COLCHONETEGR PET BRUTUS CAMUFLADO-G,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801655.0,COLCHONETEGR PET BRUTUS CAMUFLADO-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801656.0,COLCHONETEGR PET BRUTUS CAMUFLADO-P,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801648.0,COLCHONETEGR PET BRUTUS KAQUI-G,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801649.0,COLCHONETEGR PET BRUTUS KAQUI-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801650.0,COLCHONETEGR PET BRUTUS KAQUI-P,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801645.0,COLCHONETEGR PET BRUTUS ROSA-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801646.0,COLCHONETEGR PET BRUTUS ROSA-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801647.0,COLCHONETEGR PET BRUTUS ROSA-P,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801651.0,COLCHONETEGR PET BRUTUS VERMELHO-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801652.0,COLCHONETEGR PET BRUTUS VERMELHO-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801653.0,COLCHONETEGR PET BRUTUS VERMELHO-P,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801657.0,COLCHONETEGR PET NEWS-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801658.0,COLCHONETEGR PET NEWS-M,0.0,0.0,Não,Não,,0.0,0.0,0,Sim,16.117,Prateleira,1.0,1.0,1.0
20000801659.0,COLCHONETEGR PET NEWS-P,0.0,0.0,Sim,Não,018-028-01-01,1.0,1.0,1,Não,,,0.0,0.0,0.0
20000803144.0,COLEIRA   GATOS TCHUCOO CORRIDA LISTRAS,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801868.0,COLEIRA  GATOSGR PET ONCINHA-G,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801869.0,COLEIRA  GATOSGR PET ONCINHA-M,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801870.0,COLEIRA  GATOSGR PET ONCINHA-P,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801862.0,COLEIRA  GATOSGR PET ONDAS AZUL PRETO-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801863.0,COLEIRA  GATOSGR PET ONDAS AZUL PRETO-M,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801864.0,COLEIRA  GATOSGR PET ONDAS AZUL PRETO-P,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801923.0,COLEIRA  GATOSGR PET QUADRICULADO-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801924.0,COLEIRA  GATOSGR PET QUADRICULADO-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801925.0,COLEIRA  GATOSGR PET QUADRICULADO-P,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801696.0,COLEIRA  GATOSGR PET QUEBRA-CABEÇA-G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801697.0,COLEIRA  GATOSGR PET QUEBRA-CABEÇA-M,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
